+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
-11,0-1,0,1,1,0-3,0-0,14,J.  Teague,0,1,0,PG,1,0,1,"November 8, 2010",301108019,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Crawford,0,0,0,SG,0,0,0,"November 8, 2010",301108019,0,Hawks
-15,0-3,1,1,1,4-11,6-8,33,J.  Crawford,1,4,14,SG,2,2,2,"November 8, 2010",301108019,0,Hawks
+15,0-0,0,0,0,0-0,0-0,0,M.  Evans,0,0,0,SG,0,0,0,"November 8, 2010",301108019,0,Hawks
+0,0-4,1,1,6,2-7,0-0,31,R.  Lewis,0,2,4,PF,6,2,1,"November 8, 2010",301108019,1,Magic
-11,0-3,1,0,0,1-5,2-2,15,R.  Anderson,1,1,4,PF,1,0,1,"November 8, 2010",301108019,1,Magic
-2,0-1,1,1,11,10-20,7-11,34,D.  Howard,0,5,27,C,11,1,3,"November 8, 2010",301108019,1,Magic
-6,1-2,4,0,2,1-3,1-2,25,C.  Duhon,0,0,4,PG,2,0,2,"November 8, 2010",301108019,1,Magic
+9,1-1,2,0,1,8-12,2-5,26,V.  Carter,0,5,19,rG,1,2,1,"November 8, 2010",301108019,1,Magic
+0,0-0,0,0,0,0-0,0-0,0,M.  Allen,0,0,0,PF,0,0,0,"November 8, 2010",301108019,0,Magic
+12,0-0,1,0,2,3-8,0-0,19,B.  Bass,3,0,6,PF,5,0,0,"November 8, 2010",301108019,0,Magic
+3,0-4,1,0,0,1-6,0-0,19,Q.  Richardson,3,1,2,SF,3,1,1,"November 8, 2010",301108019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,M.  Pietrus,0,0,0,SF,0,0,0,"November 8, 2010",301108019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"November 8, 2010",301108019,0,Magic
+5,0-0,0,0,2,4-8,0-0,21,M.  Gortat,3,0,8,C,5,1,0,"November 8, 2010",301108019,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Nelson,0,0,0,PG,0,0,0,"November 8, 2010",301108019,0,Magic
+10,2-2,2,0,7,3-5,0-0,23,J.  Williams,1,0,8,PG,8,2,0,"November 8, 2010",301108019,0,Magic
+0,0-5,3,0,1,4-12,3-4,27,J.  Redick,0,4,11,SG,1,0,1,"November 8, 2010",301108019,0,Magic
+5,0-0,0,1,5,2-7,2-4,21,D.  Gooden,5,1,6,PF,10,1,1,"November 10, 2010",301110001,1,Bucks
-1,0-0,0,0,0,1-4,0-0,18,L.  Mbah a Moute,0,0,2,PF,0,2,1,"November 10, 2010",301110001,1,Bucks
+5,1-2,3,1,2,7-12,1-1,30,J.  Salmons,0,1,16,SF,2,2,1,"November 10, 2010",301110001,1,Bucks
+1,0-0,2,1,5,4-8,0-0,26,A.  Bogut,1,2,8,C,6,0,1,"November 10, 2010",301110001,1,Bucks
+9,4-5,6,0,5,7-16,1-1,29,B.  Jennings,0,0,19,PG,5,0,1,"November 10, 2010",301110001,1,Bucks
+0,0-0,0,0,0,1-1,0-0,1,L.  Sanders,0,0,2,PF,0,1,0,"November 10, 2010",301110001,0,Bucks
+12,0-0,0,0,6,1-2,0-0,21,J.  Brockman,2,4,2,PF,8,1,1,"November 10, 2010",301110001,0,Bucks
+16,1-3,2,0,7,8-16,0-0,27,E.  Ilyasova,3,2,17,PF,10,2,2,"November 10, 2010",301110001,0,Bucks
+18,1-1,1,0,0,7-8,5-6,30,C.  Maggette,0,6,20,SF,0,0,2,"November 10, 2010",301110001,0,Bucks
+8,0-0,8,0,2,3-6,1-2,19,E.  Boykins,0,0,7,PG,2,1,0,"November 10, 2010",301110001,0,Bucks
+12,1-4,1,0,1,4-7,0-0,18,K.  Dooling,0,0,9,PG,1,1,2,"November 10, 2010",301110001,0,Bucks
+9,0-0,0,0,0,0-0,0-0,0,D.  Hobson,0,0,0,SG,0,0,0,"November 10, 2010",301110001,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Douglas-Roberts,0,0,0,SG,0,0,0,"November 10, 2010",301110001,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"November 10, 2010",301110001,0,Bucks
+12,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"November 10, 2010",301110001,0,Bucks
-14,0-1,4,2,6,3-9,2-3,31,J.  Smith,2,2,8,PF,8,0,3,"November 10, 2010",301110001,1,Hawks
-10,0-0,2,0,5,6-7,2-2,29,A.  Horford,1,0,14,PF,6,0,2,"November 10, 2010",301110001,1,Hawks
+5,0-0,1,0,0,0-1,0-0,10,J.  Collins,0,3,0,C,0,0,3,"November 10, 2010",301110001,1,Hawks
-3,3-5,2,0,2,3-7,0-0,25,M.  Bibby,0,1,9,PG,2,2,1,"November 10, 2010",301110001,1,Hawks
-22,0-3,3,1,2,5-13,3-4,31,J.  Johnson,0,2,13,SG,2,0,1,"November 10, 2010",301110001,1,Hawks
+0,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,PF,0,0,0,"November 10, 2010",301110001,0,Hawks
-11,0-0,0,0,2,2-7,1-3,21,J.  Powell,1,1,5,PF,3,0,1,"November 10, 2010",301110001,0,Hawks
+9,0-0,0,0,0,0-0,0-0,0,P.  Sy,0,0,0,SF,0,0,0,"November 10, 2010",301110001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 10, 2010",301110001,0,Hawks
-5,0-0,1,0,4,6-7,4-6,23,Z.  Pachulia,1,3,16,C,5,0,3,"November 10, 2010",301110001,0,Hawks
-6,0-0,6,0,1,4-7,2-3,22,J.  Teague,0,2,10,PG,1,1,1,"November 10, 2010",301110001,0,Hawks
+5,1-2,0,0,1,5-8,0-0,16,J.  Crawford,2,0,11,SG,3,0,2,"November 10, 2010",301110001,0,Hawks
-24,1-2,5,0,2,2-7,0-0,34,J.  Crawford,0,2,5,SG,2,0,0,"November 10, 2010",301110001,0,Hawks
+5,0-0,0,0,0,0-0,0-0,0,M.  Evans,0,0,0,SG,0,0,0,"November 10, 2010",301110001,0,Hawks
-2,0-1,1,2,5,5-9,1-1,35,P.  Millsap,1,5,11,PF,6,1,2,"November 12, 2010",301112001,1,Jazz
+4,2-3,2,0,8,5-11,2-2,36,A.  Kirilenko,4,0,14,SF,12,1,1,"November 12, 2010",301112001,1,Jazz
-9,0-0,5,0,8,7-15,1-2,35,A.  Jefferson,2,2,15,C,10,0,0,"November 12, 2010",301112001,1,Jazz
-5,1-4,11,0,2,9-19,5-6,39,D.  Williams,3,1,24,PG,5,2,4,"November 12, 2010",301112001,1,Jazz
-6,0-1,1,0,0,1-4,2-2,28,R.  Bell,0,3,4,SG,0,2,0,"November 12, 2010",301112001,1,Jazz
+8,0-0,0,0,0,2-3,1-2,6,J.  Evans,0,1,5,sF,0,0,0,"November 12, 2010",301112001,0,Jazz
+0,0-0,0,0,0,0-0,0-0,0,G.  Hayward,0,0,0,SF,0,0,0,"November 12, 2010",301112001,0,Jazz
+10,1-3,1,0,1,5-13,2-4,26,C.  Miles,1,2,13,SF,2,1,2,"November 12, 2010",301112001,0,Jazz
+13,0-0,0,0,3,1-5,0-0,13,K.  Fesenko,2,3,2,C,5,0,0,"November 12, 2010",301112001,0,Jazz
-6,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"November 12, 2010",301112001,0,Jazz
+0,0-0,0,0,0,0-0,0-0,6,F.  Elson,0,0,0,C,0,0,0,"November 12, 2010",301112001,0,Jazz
-2,0-0,1,0,0,0-3,0-0,6,R.  Price,1,0,0,PG,1,0,0,"November 12, 2010",301112001,0,Jazz
+9,0-0,3,1,1,1-2,0-0,9,E.  Watson,1,1,2,PG,2,0,0,"November 12, 2010",301112001,0,Jazz
-5,1-1,5,2,10,8-11,3-6,37,J.  Smith,3,4,20,PF,13,0,4,"November 12, 2010",301112001,1,Hawks
+0,1-3,1,0,4,2-8,0-0,30,M.  Williams,2,2,5,PF,6,0,1,"November 12, 2010",301112001,1,Hawks
+3,0-1,5,1,6,5-11,2-6,37,A.  Horford,2,3,12,PF,8,0,1,"November 12, 2010",301112001,1,Hawks
+2,0-3,3,0,2,1-5,0-0,26,M.  Bibby,0,1,2,PG,2,1,0,"November 12, 2010",301112001,1,Hawks
-4,1-4,4,0,0,10-17,2-4,38,J.  Johnson,1,3,23,SG,1,3,4,"November 12, 2010",301112001,1,Hawks
-10,0-0,0,0,2,2-2,2-2,11,J.  Powell,2,3,6,PF,4,0,4,"November 12, 2010",301112001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,P.  Sy,0,0,0,SF,0,0,0,"November 12, 2010",301112001,0,Hawks
-1,0-0,1,1,2,0-0,2-2,17,Z.  Pachulia,1,3,2,C,3,0,1,"November 12, 2010",301112001,0,Hawks
-4,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 12, 2010",301112001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 12, 2010",301112001,0,Hawks
+0,0-1,2,0,0,0-1,0-0,10,J.  Teague,0,0,0,PG,0,0,0,"November 12, 2010",301112001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Crawford,0,0,0,SG,0,0,0,"November 12, 2010",301112001,0,Hawks
-1,0-2,0,1,3,1-4,0-1,12,M.  Evans,0,2,2,SG,3,0,0,"November 12, 2010",301112001,0,Hawks
-4,2-4,2,0,1,6-12,0-0,22,J.  Crawford,0,1,14,SG,1,1,0,"November 12, 2010",301112001,0,Hawks
+6,1-3,3,0,3,10-16,4-7,34,M.  Beasley,1,5,25,SF,4,1,5,"November 14, 2010",301114001,1,Timberwolves
-1,2-6,3,0,3,4-8,0-0,37,W.  Johnson,1,6,10,SF,4,0,1,"November 14, 2010",301114001,1,Timberwolves
-6,0-0,2,3,0,1-7,0-2,20,D.  Milicic,2,4,2,C,2,0,2,"November 14, 2010",301114001,1,Timberwolves
+2,0-2,0,0,12,7-15,8-8,41,K.  Love,5,2,22,C,17,2,5,"November 14, 2010",301114001,1,Timberwolves
+6,2-4,8,0,0,6-9,4-5,39,S.  Telfair,0,2,18,PG,0,3,5,"November 14, 2010",301114001,1,Timberwolves
+1,2-3,1,1,3,5-7,1-1,21,A.  Tolliver,1,0,13,PF,4,0,0,"November 14, 2010",301114001,0,Timberwolves
-14,0-0,3,0,1,0-1,0-0,10,L.  Hayward,0,1,0,SF,1,0,0,"November 14, 2010",301114001,0,Timberwolves
-12,0-0,0,0,0,0-0,0-0,0,M.  Webster,0,0,0,SF,0,0,0,"November 14, 2010",301114001,0,Timberwolves
-12,0-0,0,0,1,2-4,0-0,6,K.  Koufos,1,1,4,C,2,1,0,"November 14, 2010",301114001,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,N.  Pekovic,0,0,0,C,0,0,0,"November 14, 2010",301114001,0,Timberwolves
+11,0-0,0,0,0,0-0,0-0,0,L.  Ridnour,0,0,0,PG,0,0,0,"November 14, 2010",301114001,0,Timberwolves
+11,0-0,0,0,0,0-0,0-0,0,J.  Flynn,0,0,0,PG,0,0,0,"November 14, 2010",301114001,0,Timberwolves
-12,0-0,0,0,1,0-3,0-0,9,S.  Gaines,0,1,0,PG,1,0,1,"November 14, 2010",301114001,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,W.  Ellington,0,0,0,SG,0,0,0,"November 14, 2010",301114001,0,Timberwolves
+0,1-3,1,0,3,2-8,6-8,23,C.  Brewer,1,5,11,SG,4,2,2,"November 14, 2010",301114001,0,Timberwolves
+0,1-2,2,1,5,10-20,2-2,40,J.  Smith,5,4,23,PF,10,2,5,"November 14, 2010",301114001,1,Hawks
-8,0-1,2,1,4,3-8,3-4,28,M.  Williams,3,2,9,PF,7,1,1,"November 14, 2010",301114001,1,Hawks
+5,0-0,3,3,7,9-14,10-10,36,A.  Horford,3,2,28,PF,10,1,0,"November 14, 2010",301114001,1,Hawks
+8,0-1,4,0,1,1-4,2-4,21,M.  Bibby,0,3,4,PG,1,1,1,"November 14, 2010",301114001,1,Hawks
-7,2-3,5,0,1,5-12,5-6,28,J.  Johnson,2,1,17,SG,3,2,1,"November 14, 2010",301114001,1,Hawks
+1,0-0,1,0,3,1-4,0-0,12,J.  Powell,0,2,2,PF,3,0,2,"November 14, 2010",301114001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,P.  Sy,0,0,0,SF,0,0,0,"November 14, 2010",301114001,0,Hawks
+1,0-0,1,1,1,0-3,4-4,12,Z.  Pachulia,0,4,4,C,1,1,0,"November 14, 2010",301114001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 14, 2010",301114001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 14, 2010",301114001,0,Hawks
+11,0-0,2,1,1,1-2,2-2,17,J.  Teague,1,4,4,PG,2,3,2,"November 14, 2010",301114001,0,Hawks
+6,0-0,0,0,0,0-0,0-0,0,J.  Crawford,0,0,0,SG,0,0,0,"November 14, 2010",301114001,0,Hawks
+11,2-3,0,0,1,3-5,1-2,16,M.  Evans,1,0,9,SG,2,0,0,"November 14, 2010",301114001,0,Hawks
+0,0-1,2,0,1,3-8,5-5,31,J.  Crawford,0,3,11,SG,1,1,3,"November 14, 2010",301114001,0,Hawks
+16,1-1,2,7,7,9-16,6-7,37,J.  Smith,1,4,25,PF,8,1,4,"November 16, 2010",301116011,1,Hawks
+4,0-1,1,0,2,4-8,3-3,24,M.  Williams,0,1,11,PF,2,1,1,"November 16, 2010",301116011,1,Hawks
+5,0-0,3,0,3,7-12,1-1,31,A.  Horford,3,2,15,PF,6,0,2,"November 16, 2010",301116011,1,Hawks
+17,3-5,7,0,3,5-9,3-4,32,M.  Bibby,0,1,16,PG,3,1,0,"November 16, 2010",301116011,1,Hawks
+13,0-3,5,0,3,4-12,3-3,36,J.  Johnson,0,3,11,SG,3,1,1,"November 16, 2010",301116011,1,Hawks
+0,0-0,0,0,0,0-0,0-0,3,J.  Powell,0,1,0,PF,0,0,0,"November 16, 2010",301116011,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,P.  Sy,0,0,0,SF,0,0,0,"November 16, 2010",301116011,0,Hawks
-4,0-0,0,1,1,2-3,1-2,12,Z.  Pachulia,0,4,5,C,1,0,0,"November 16, 2010",301116011,0,Hawks
-7,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 16, 2010",301116011,0,Hawks
+7,0-0,0,0,0,1-1,0-0,5,J.  Collins,0,2,2,C,0,0,0,"November 16, 2010",301116011,0,Hawks
-3,2-3,3,0,3,2-3,0-0,12,J.  Teague,0,0,6,PG,3,0,0,"November 16, 2010",301116011,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Crawford,0,0,0,SG,0,0,0,"November 16, 2010",301116011,0,Hawks
+2,0-0,0,0,2,0-3,0-0,24,M.  Evans,0,3,0,SG,2,0,0,"November 16, 2010",301116011,0,Hawks
-7,2-2,5,0,1,3-7,3-3,25,J.  Crawford,1,3,11,SG,2,0,1,"November 16, 2010",301116011,0,Hawks
-8,0-0,1,0,6,1-3,0-0,23,J.  McRoberts,1,3,2,PF,7,0,0,"November 16, 2010",301116011,1,Pacers
-15,1-4,3,2,6,7-14,7-8,40,D.  Granger,0,0,22,SF,6,1,2,"November 16, 2010",301116011,1,Pacers
+2,0-0,3,1,8,6-16,6-8,33,R.  Hibbert,7,4,18,C,15,1,3,"November 16, 2010",301116011,1,Pacers
-5,0-2,5,0,1,3-10,0-0,37,T.J. ,3,2,6,PG,4,0,0,"November 16, 2010",301116011,1,Pacers
-3,1-4,2,0,1,4-8,5-5,32,M.  Dunleavy,0,4,14,SG,1,2,4,"November 16, 2010",301116011,1,Pacers
-11,0-0,0,1,3,4-4,2-2,13,S.  Jones,0,4,10,PF,3,0,3,"November 16, 2010",301116011,0,Pacers
+0,0-0,0,0,0,0-0,0-0,0,J.  Foster,0,0,0,PF,0,0,0,"November 16, 2010",301116011,0,Pacers
-11,0-0,0,0,0,0-0,0-0,0,T.  Hansbrough,0,0,0,PF,0,0,0,"November 16, 2010",301116011,0,Pacers
-2,2-6,1,0,3,3-7,0-0,25,J.  Posey,1,4,8,SF,4,1,1,"November 16, 2010",301116011,0,Pacers
+0,0-0,0,0,0,0-0,0-0,0,P.  George,0,0,0,SF,0,0,0,"November 16, 2010",301116011,0,Pacers
-8,0-0,0,0,0,0-0,0-0,0,D.  Collison,0,0,0,PG,0,0,0,"November 16, 2010",301116011,0,Pacers
-5,0-1,2,0,0,2-3,3-3,11,A.J. ,0,2,7,PG,0,0,1,"November 16, 2010",301116011,0,Pacers
+0,0-0,0,0,0,0-0,0-0,0,D.  Jones,0,0,0,SG,0,0,0,"November 16, 2010",301116011,0,Pacers
-3,0-1,1,2,2,1-5,3-4,26,B.  Rush,0,1,5,SG,2,0,1,"November 16, 2010",301116011,0,Pacers
+0,0-0,0,0,0,0-0,0-0,0,L.  Stephenson,0,0,0,SG,0,0,0,"November 16, 2010",301116011,0,Pacers
+9,0-1,1,0,5,5-11,3-3,23,C.  Butler,0,3,13,SF,5,1,1,"November 20, 2010",301120001,1,Mavericks
+6,0-2,3,0,6,8-22,5-7,39,D.  Nowitzki,1,1,21,C,7,0,2,"November 20, 2010",301120001,1,Mavericks
-4,0-0,1,1,3,3-6,2-2,28,T.  Chandler,2,3,8,C,5,0,2,"November 20, 2010",301120001,1,Mavericks
-3,1-3,9,0,1,2-5,0-0,32,J.  Kidd,1,1,5,PG,2,1,2,"November 20, 2010",301120001,1,Mavericks
-3,3-3,1,0,2,4-4,2-2,18,D.  Stevenson,1,0,13,SG,3,0,1,"November 20, 2010",301120001,1,Mavericks
+0,0-0,0,0,0,0-0,0-0,0,B.  Cardinal,0,0,0,PF,0,0,0,"November 20, 2010",301120001,0,Mavericks
+9,0-0,0,0,0,0-0,0-0,0,S.  Novak,0,0,0,SF,0,0,0,"November 20, 2010",301120001,0,Mavericks
+7,0-0,0,0,3,3-5,0-0,20,B.  Haywood,2,0,6,C,5,0,0,"November 20, 2010",301120001,0,Mavericks
+0,0-0,0,0,0,0-0,0-0,0,I.  Mahinmi,0,0,0,C,0,0,0,"November 20, 2010",301120001,0,Mavericks
+7,0-0,0,0,0,0-0,0-0,0,A.  Ajinca,0,0,0,C,0,0,0,"November 20, 2010",301120001,0,Mavericks
+15,1-2,4,0,2,2-8,0-0,20,J.J. ,0,1,5,PG,2,1,0,"November 20, 2010",301120001,0,Mavericks
+7,0-0,0,0,0,0-0,0-0,0,R.  Beaubois,0,0,0,PG,0,0,0,"November 20, 2010",301120001,0,Mavericks
+0,0-0,0,0,0,0-0,0-0,0,D.  Jones,0,0,0,SG,0,0,0,"November 20, 2010",301120001,0,Mavericks
-5,1-2,7,0,1,6-10,2-2,29,J.  Terry,0,2,15,SG,1,1,4,"November 20, 2010",301120001,0,Mavericks
+3,0-0,1,1,7,6-11,0-0,31,S.  Marion,3,0,12,SG,10,1,1,"November 20, 2010",301120001,0,Mavericks
-2,0-3,6,0,4,10-19,1-2,35,J.  Smith,1,1,21,PF,5,5,1,"November 20, 2010",301120001,1,Hawks
-20,0-1,2,1,1,3-5,0-0,27,M.  Williams,0,2,6,PF,1,0,2,"November 20, 2010",301120001,1,Hawks
+7,0-0,5,3,16,10-12,0-0,37,A.  Horford,4,3,20,PF,20,1,0,"November 20, 2010",301120001,1,Hawks
+4,4-7,2,0,0,6-10,0-0,24,M.  Bibby,1,4,16,PG,1,0,1,"November 20, 2010",301120001,1,Hawks
+0,1-6,4,1,3,4-14,2-2,39,J.  Johnson,0,3,11,SG,3,1,2,"November 20, 2010",301120001,1,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Powell,0,0,0,PF,0,0,0,"November 20, 2010",301120001,0,Hawks
+7,0-0,0,0,0,0-0,0-0,0,P.  Sy,0,0,0,SF,0,0,0,"November 20, 2010",301120001,0,Hawks
-12,0-0,0,0,0,0-1,0-0,11,Z.  Pachulia,1,1,0,C,1,0,0,"November 20, 2010",301120001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 20, 2010",301120001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"November 20, 2010",301120001,0,Hawks
-5,0-0,0,0,1,0-1,0-0,4,J.  Teague,0,1,0,PG,1,0,0,"November 20, 2010",301120001,0,Hawks
+7,2-3,0,0,1,4-6,0-0,12,J.  Crawford,0,0,10,SG,1,0,1,"November 20, 2010",301120001,0,Hawks
-3,0-1,2,0,3,0-3,0-0,17,M.  Evans,0,1,0,SG,3,0,0,"November 20, 2010",301120001,0,Hawks
-1,0-4,7,0,1,2-10,5-6,34,J.  Crawford,0,1,9,SG,1,1,5,"November 20, 2010",301120001,0,Hawks
+32,0-0,5,1,10,8-10,1-1,24,K.  Garnett,1,1,17,PF,11,1,2,"November 22, 2010",301122001,1,Celtics
+35,0-0,1,0,3,6-9,1-1,27,P.  Pierce,1,1,13,SF,4,1,1,"November 22, 2010",301122001,1,Celtics
+26,0-0,2,0,8,6-8,1-2,21,S.  O'Neal,3,1,13,C,11,1,1,"November 22, 2010",301122001,1,Celtics
+26,4-5,10,0,2,6-9,0-0,30,N.  Robinson,1,3,16,PG,3,0,1,"November 22, 2010",301122001,1,Celtics
+33,1-2,3,0,1,4-8,0-0,26,R.  Allen,1,0,9,SG,2,1,2,"November 22, 2010",301122001,1,Celtics
-2,0-1,0,0,4,3-10,1-2,25,G.  Davis,1,2,7,PF,5,0,1,"November 22, 2010",301122001,0,Celtics
-4,0-1,0,0,2,1-3,0-0,6,L.  Harangody,0,0,2,PF,2,0,0,"November 22, 2010",301122001,0,Celtics
-6,0-0,0,0,3,2-2,0-2,19,S.  Erden,1,4,4,C,4,0,2,"November 22, 2010",301122001,0,Celtics
-5,0-0,0,0,0,0-0,0-0,0,K.  Perkins,0,0,0,C,0,0,0,"November 22, 2010",301122001,0,Celtics
+32,0-0,0,0,0,0-0,0-0,0,J.  O'Neal,0,0,0,C,0,0,0,"November 22, 2010",301122001,0,Celtics
-25,0-0,0,0,0,0-0,0-0,0,R.  Rondo,0,0,0,PG,0,0,0,"November 22, 2010",301122001,0,Celtics
-8,0-0,0,0,0,1-3,4-4,15,V.  Wafer,0,0,6,SG,0,0,0,"November 22, 2010",301122001,0,Celtics
-4,0-0,1,0,1,0-2,2-2,6,A.  Bradley,0,0,2,SG,1,1,2,"November 22, 2010",301122001,0,Celtics
-12,0-2,1,3,4,0-4,4-4,21,M.  Daniels,0,1,4,SG,4,0,1,"November 22, 2010",301122001,0,Celtics
-1,0-0,3,2,2,3-7,0-0,19,D.  West,1,1,6,SG,3,0,2,"November 22, 2010",301122001,0,Celtics
-20,0-0,0,0,3,0-3,2-2,22,J.  Smith,0,2,2,PF,3,0,2,"November 22, 2010",301122001,1,Hawks
-20,0-1,1,0,1,1-6,0-0,17,M.  Williams,1,0,2,PF,2,0,0,"November 22, 2010",301122001,1,Hawks
-25,0-0,1,1,4,3-10,0-0,27,A.  Horford,0,1,6,PF,4,1,2,"November 22, 2010",301122001,1,Hawks
-25,2-2,2,0,0,4-6,1-2,20,M.  Bibby,0,1,11,PG,0,0,1,"November 22, 2010",301122001,1,Hawks
-34,1-3,5,0,1,2-10,1-1,23,J.  Johnson,1,1,6,SG,2,1,1,"November 22, 2010",301122001,1,Hawks
-2,0-0,0,0,2,4-5,2-3,25,J.  Powell,2,2,10,PF,4,0,1,"November 22, 2010",301122001,0,Hawks
-4,0-0,0,0,0,0-0,0-0,0,P.  Sy,0,0,0,SF,0,0,0,"November 22, 2010",301122001,0,Hawks
-5,0-0,0,0,2,0-4,0-0,10,Z.  Pachulia,1,1,0,C,3,0,2,"November 22, 2010",301122001,0,Hawks
-3,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 22, 2010",301122001,0,Hawks
+6,0-0,1,0,0,2-4,1-1,11,J.  Collins,1,0,5,C,1,0,0,"November 22, 2010",301122001,0,Hawks
+3,0-0,1,0,0,3-5,0-0,10,J.  Teague,0,0,6,PG,0,0,0,"November 22, 2010",301122001,0,Hawks
+13,2-5,4,0,6,3-14,2-2,22,J.  Crawford,1,1,10,SG,7,1,0,"November 22, 2010",301122001,0,Hawks
-3,0-2,0,0,0,4-8,0-0,21,M.  Evans,0,4,8,SG,0,0,0,"November 22, 2010",301122001,0,Hawks
-3,1-3,6,0,3,2-6,5-6,31,J.  Crawford,1,0,10,SG,4,1,3,"November 22, 2010",301122001,0,Hawks
-4,1-2,3,0,2,9-21,1-1,34,J.  Smith,5,5,20,PF,7,1,2,"November 23, 2010",301123017,1,Hawks
+3,1-1,0,1,2,3-4,0-0,24,M.  Williams,0,1,7,PF,2,0,1,"November 23, 2010",301123017,1,Hawks
+2,0-0,5,0,7,5-11,4-4,38,A.  Horford,3,5,14,PF,10,1,1,"November 23, 2010",301123017,1,Hawks
-6,3-3,3,0,2,3-5,0-0,35,M.  Bibby,0,3,9,PG,2,1,1,"November 23, 2010",301123017,1,Hawks
-12,1-4,8,1,6,6-18,3-3,39,J.  Johnson,0,2,16,SG,6,0,2,"November 23, 2010",301123017,1,Hawks
-2,0-0,0,0,3,3-6,0-0,19,J.  Powell,1,2,6,PF,4,0,0,"November 23, 2010",301123017,0,Hawks
+3,0-0,0,0,0,0-0,0-0,0,P.  Sy,0,0,0,SF,0,0,0,"November 23, 2010",301123017,0,Hawks
-5,0-0,2,0,3,2-4,0-0,11,Z.  Pachulia,3,2,4,C,6,0,0,"November 23, 2010",301123017,0,Hawks
+3,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"November 23, 2010",301123017,0,Hawks
-5,0-0,0,0,1,1-1,0-0,4,J.  Collins,0,2,2,C,1,0,0,"November 23, 2010",301123017,0,Hawks
+9,0-1,2,0,2,1-4,0-0,16,J.  Teague,0,1,2,PG,2,1,2,"November 23, 2010",301123017,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Crawford,0,0,0,SG,0,0,0,"November 23, 2010",301123017,0,Hawks
-13,0-1,0,0,0,0-1,0-0,8,M.  Evans,0,2,0,SG,0,0,0,"November 23, 2010",301123017,0,Hawks
+3,3-3,3,1,4,8-14,2-5,37,J.  Crawford,1,0,21,SG,5,0,4,"November 23, 2010",301123017,0,Hawks
+0,0-0,1,0,10,4-6,4-6,36,K.  Humphries,4,4,12,PF,14,0,1,"November 23, 2010",301123017,1,Nets
+8,0-3,4,1,6,4-10,1-1,43,T.  Outlaw,0,1,9,SF,6,0,1,"November 23, 2010",301123017,1,Nets
+14,0-0,2,0,5,12-19,8-10,44,B.  Lopez,4,1,32,C,9,0,1,"November 23, 2010",301123017,1,Nets
+12,3-7,9,0,2,9-17,6-8,44,D.  Harris,0,2,27,PG,2,1,5,"November 23, 2010",301123017,1,Nets
-10,2-5,1,0,4,4-9,3-4,40,A.  Morrow,0,4,13,SG,4,1,2,"November 23, 2010",301123017,1,Nets
+3,0-0,0,0,3,3-6,1-2,17,D.  Favors,1,2,7,PF,4,2,0,"November 23, 2010",301123017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Smith,0,0,0,PF,0,0,0,"November 23, 2010",301123017,0,Nets
-12,0-0,0,0,0,0-0,0-0,0,T.  Murphy,0,0,0,PF,0,0,0,"November 23, 2010",301123017,0,Nets
