+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
+6,1-5,6,0,1,6-17,1-2,43,J.  Johnson,1,3,14,SG,2,1,2,"January 6, 2012",320106030,1,Hawks
+4,0-0,0,0,2,0-1,0-0,12,I.  Johnson,0,3,0,PF,2,2,1,"January 6, 2012",320106030,0,Hawks
+12,2-4,2,1,5,4-7,1-2,22,V.  Radmanovic,2,1,11,SF,7,0,2,"January 6, 2012",320106030,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Stackhouse,0,0,0,SF,0,0,0,"January 6, 2012",320106030,0,Hawks
-2,0-0,3,0,2,1-5,0-0,10,Z.  Pachulia,3,1,2,C,5,0,0,"January 6, 2012",320106030,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"January 6, 2012",320106030,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,D.  Sloan,0,0,0,PG,0,0,0,"January 6, 2012",320106030,0,Hawks
+6,1-4,3,0,0,3-6,2-2,12,J.  Pargo,0,0,9,PG,0,0,0,"January 6, 2012",320106030,0,Hawks
-3,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"January 6, 2012",320106030,0,Hawks
+0,0-0,1,0,0,3-3,0-0,10,W.  Green,0,0,6,SG,0,0,0,"January 6, 2012",320106030,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 6, 2012",320106030,0,Hawks
-1,0-0,0,1,5,7-15,0-0,28,D.J. ,4,3,14,PF,9,0,2,"January 6, 2012",320106030,1,Bobcats
+4,0-0,1,0,2,2-2,0-0,17,D.  Brown,1,3,4,SF,3,0,1,"January 6, 2012",320106030,1,Bobcats
-8,2-5,4,1,6,4-10,0-0,41,B.  Diaw,3,3,10,C,9,1,3,"January 6, 2012",320106030,1,Bobcats
+10,2-5,12,0,1,8-16,3-4,42,D.J. ,1,1,21,PG,2,1,1,"January 6, 2012",320106030,1,Bobcats
-10,0-2,2,2,4,2-9,0-0,33,G.  Henderson,0,3,4,SG,4,1,2,"January 6, 2012",320106030,1,Bobcats
-8,0-1,2,1,5,3-9,1-2,34,T.  Thomas,0,2,7,PF,5,1,0,"January 6, 2012",320106030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"January 6, 2012",320106030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,C.  Maggette,0,0,0,SF,0,0,0,"January 6, 2012",320106030,0,Bobcats
-1,0-0,0,0,0,0-0,0-0,0,R.  Williams,0,0,0,SF,0,0,0,"January 6, 2012",320106030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"January 6, 2012",320106030,0,Bobcats
+3,0-0,0,1,2,8-13,1-1,24,B.  Mullens,3,2,17,C,5,0,2,"January 6, 2012",320106030,0,Bobcats
-6,0-0,0,3,2,0-2,0-0,13,B.  Biyombo,0,1,0,C,2,0,1,"January 6, 2012",320106030,0,Bobcats
-11,3-5,2,0,2,6-10,4-6,28,K.  Walker,1,2,19,PG,3,1,2,"January 6, 2012",320106030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,C.  Higgins,0,0,0,PG,0,0,0,"January 6, 2012",320106030,0,Bobcats
-3,0-0,0,0,1,0-1,0-0,5,M.  Carroll,0,0,0,SG,1,0,0,"January 6, 2012",320106030,0,Bobcats
-39,0-0,0,0,2,6-11,0-0,22,C.  Boozer,3,2,12,PF,5,0,3,"January 7, 2012",320107001,1,Bulls
-14,1-1,3,0,1,1-2,0-0,19,R.  Brewer,1,0,3,SF,2,0,1,"January 7, 2012",320107001,1,Bulls
-28,0-0,2,1,2,4-13,0-0,30,L.  Deng,1,0,8,SF,3,1,3,"January 7, 2012",320107001,1,Bulls
-29,0-0,0,1,3,0-4,1-2,17,J.  Noah,1,1,1,C,4,0,2,"January 7, 2012",320107001,1,Bulls
-33,0-3,6,0,3,3-10,2-2,28,D.  Rose,1,0,8,PG,4,1,5,"January 7, 2012",320107001,1,Bulls
+24,0-0,1,2,1,5-8,1-2,29,T.  Gibson,1,1,11,PF,2,1,1,"January 7, 2012",320107001,0,Bulls
+12,0-1,2,1,2,1-3,0-0,8,B.  Scalabrine,1,0,2,PF,3,0,0,"January 7, 2012",320107001,0,Bulls
+2,0-0,0,0,8,4-8,0-1,20,O.  Asik,5,2,8,C,13,2,1,"January 7, 2012",320107001,0,Bulls
+18,2-4,2,0,0,6-12,2-2,20,J.  Lucas III,1,0,16,PG,1,1,1,"January 7, 2012",320107001,0,Bulls
+0,0-0,0,0,0,0-0,0-0,0,C.J. ,0,0,0,PG,0,0,0,"January 7, 2012",320107001,0,Bulls
+8,0-0,0,0,1,3-3,6-6,12,J.  Butler,2,0,12,SG,3,0,0,"January 7, 2012",320107001,0,Bulls
+4,3-5,5,0,3,3-8,4-5,35,K.  Korver,0,3,13,SG,3,2,2,"January 7, 2012",320107001,0,Bulls
+0,0-0,0,0,0,0-0,0-0,0,R.  Hamilton,0,0,0,SG,0,0,0,"January 7, 2012",320107001,0,Bulls
+26,1-1,5,6,4,11-17,2-2,34,J.  Smith,1,3,25,PF,5,4,1,"January 7, 2012",320107001,1,Hawks
+10,1-1,1,0,0,1-3,0-0,6,M.  Williams,0,0,3,PF,0,0,0,"January 7, 2012",320107001,1,Hawks
+29,0-0,4,2,6,7-8,0-0,24,A.  Horford,1,1,14,PF,7,1,1,"January 7, 2012",320107001,1,Hawks
+27,0-0,8,0,2,6-8,0-0,30,J.  Teague,0,2,12,PG,2,5,0,"January 7, 2012",320107001,1,Hawks
+35,2-2,5,0,4,7-14,1-1,31,J.  Johnson,0,1,17,SG,4,2,3,"January 7, 2012",320107001,1,Hawks
-9,0-0,2,0,2,1-5,1-1,12,I.  Johnson,1,2,3,PF,3,0,2,"January 7, 2012",320107001,0,Hawks
+13,5-5,3,0,1,5-7,2-2,28,V.  Radmanovic,0,0,17,SF,1,2,2,"January 7, 2012",320107001,0,Hawks
-14,0-0,0,0,0,0-1,0-0,5,J.  Stackhouse,0,1,0,SF,0,0,0,"January 7, 2012",320107001,0,Hawks
+0,0-0,0,0,5,3-5,0-0,20,Z.  Pachulia,0,2,6,C,5,1,0,"January 7, 2012",320107001,0,Hawks
-14,0-0,0,0,0,1-1,0-0,5,J.  Collins,0,0,2,C,0,0,1,"January 7, 2012",320107001,0,Hawks
+24,0-0,0,0,0,0-0,0-0,0,D.  Sloan,0,0,0,PG,0,0,0,"January 7, 2012",320107001,0,Hawks
-12,0-1,1,0,2,0-3,0-0,18,J.  Pargo,0,2,0,PG,2,0,1,"January 7, 2012",320107001,0,Hawks
+13,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"January 7, 2012",320107001,0,Hawks
-18,0-2,0,0,1,5-10,0-0,20,W.  Green,1,2,10,SG,2,1,1,"January 7, 2012",320107001,0,Hawks
+2,0-0,3,0,0,0-1,0-0,8,T.  McGrady,0,0,0,SG,0,0,1,"January 7, 2012",320107001,0,Hawks
+7,0-0,4,0,5,10-14,6-11,37,J.  Smith,1,3,26,PF,6,3,3,"January 9, 2012",320109017,1,Hawks
+8,0-0,5,1,6,7-14,0-0,42,A.  Horford,3,0,14,PF,9,1,3,"January 9, 2012",320109017,1,Hawks
+0,4-11,2,0,5,4-11,2-2,39,V.  Radmanovic,1,3,14,SF,6,1,0,"January 9, 2012",320109017,1,Hawks
+2,3-3,4,1,2,8-13,1-2,42,J.  Teague,1,5,20,PG,3,2,2,"January 9, 2012",320109017,1,Hawks
+10,0-3,6,0,2,9-15,4-4,43,J.  Johnson,1,1,22,SG,3,0,1,"January 9, 2012",320109017,1,Hawks
+0,0-0,0,0,0,0-1,0-0,2,I.  Johnson,0,0,0,PF,0,0,0,"January 9, 2012",320109017,0,Hawks
+7,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,PF,0,0,0,"January 9, 2012",320109017,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Stackhouse,0,0,0,SF,0,0,0,"January 9, 2012",320109017,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Collins,0,0,0,C,0,0,0,"January 9, 2012",320109017,0,Hawks
-2,0-0,1,0,2,0-2,0-0,13,Z.  Pachulia,2,2,0,C,4,1,1,"January 9, 2012",320109017,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,D.  Sloan,0,0,0,PG,0,0,0,"January 9, 2012",320109017,0,Hawks
+3,1-3,1,0,1,2-5,0-0,6,J.  Pargo,0,2,5,PG,1,0,0,"January 9, 2012",320109017,0,Hawks
+2,0-0,1,0,1,1-2,0-0,9,T.  McGrady,0,1,2,SG,1,0,0,"January 9, 2012",320109017,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"January 9, 2012",320109017,0,Hawks
-5,1-1,2,0,0,1-1,0-0,7,W.  Green,0,0,3,SG,0,0,0,"January 9, 2012",320109017,0,Hawks
+13,0-0,1,2,6,4-7,5-6,26,K.  Humphries,1,6,13,PF,7,1,2,"January 9, 2012",320109017,1,Nets
-19,0-0,1,0,4,4-8,0-0,26,J.  Petro,1,2,8,C,5,1,1,"January 9, 2012",320109017,1,Nets
-12,1-4,14,0,2,6-17,2-2,41,D.  Williams,0,2,15,PG,2,1,6,"January 9, 2012",320109017,1,Nets
-4,4-6,2,0,2,6-11,4-5,33,A.  Morrow,2,1,20,SG,4,0,1,"January 9, 2012",320109017,1,Nets
-8,3-6,2,0,7,7-14,2-2,41,M.  Brooks,3,4,19,SG,10,0,1,"January 9, 2012",320109017,1,Nets
+0,0-0,0,0,0,0-0,0-0,0,D.  Horner,0,0,0,PF,0,0,0,"January 9, 2012",320109017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"January 9, 2012",320109017,0,Nets
+2,3-6,0,0,4,4-10,0-0,26,S.  Williams,1,2,11,SF,5,0,0,"January 9, 2012",320109017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Williams,0,0,0,C,0,0,0,"January 9, 2012",320109017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"January 9, 2012",320109017,0,Nets
-2,0-0,1,1,1,3-6,2-2,26,S.  Williams,2,2,8,C,3,0,2,"January 9, 2012",320109017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,B.  Lopez,0,0,0,C,0,0,0,"January 9, 2012",320109017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,S.  Gaines,0,0,0,PG,0,0,0,"January 9, 2012",320109017,0,Nets
+5,0-0,3,0,4,2-4,3-4,20,J.  Farmar,0,1,7,PG,4,2,3,"January 9, 2012",320109017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,D.  Stevenson,0,0,0,SG,0,0,0,"January 9, 2012",320109017,0,Nets
-22,0-1,3,1,6,7-13,2-6,30,J.  Smith,1,3,16,PF,7,1,3,"January 11, 2012",320111011,1,Hawks
-4,0-0,0,0,1,2-5,1-1,6,A.  Horford,1,0,5,PF,2,0,0,"January 11, 2012",320111011,1,Hawks
-5,1-3,0,0,2,1-7,0-0,27,V.  Radmanovic,1,1,3,SF,3,0,0,"January 11, 2012",320111011,1,Hawks
-13,0-1,3,1,2,2-10,1-2,28,J.  Teague,0,0,5,PG,2,2,3,"January 11, 2012",320111011,1,Hawks
-18,3-5,3,0,3,5-12,2-2,34,J.  Johnson,1,1,15,SG,4,1,4,"January 11, 2012",320111011,1,Hawks
-3,0-0,0,1,2,1-6,3-3,17,I.  Johnson,1,2,5,PF,3,2,2,"January 11, 2012",320111011,0,Hawks
-22,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,PF,0,0,0,"January 11, 2012",320111011,0,Hawks
+10,1-1,1,0,2,2-4,3-3,7,J.  Stackhouse,0,0,8,SF,2,0,0,"January 11, 2012",320111011,0,Hawks
+1,0-0,0,0,3,0-0,0-0,12,J.  Collins,1,2,0,C,4,1,1,"January 11, 2012",320111011,0,Hawks
-9,0-0,0,0,4,3-6,5-8,30,Z.  Pachulia,3,2,11,C,7,1,3,"January 11, 2012",320111011,0,Hawks
+10,0-0,1,0,3,3-4,0-0,5,D.  Sloan,1,0,6,PG,4,0,0,"January 11, 2012",320111011,0,Hawks
-9,0-1,1,0,1,0-3,0-0,15,J.  Pargo,0,2,0,PG,1,1,0,"January 11, 2012",320111011,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 11, 2012",320111011,0,Hawks
+13,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"January 11, 2012",320111011,0,Hawks
+2,0-1,2,0,6,4-10,2-2,29,W.  Green,0,3,10,SG,6,0,2,"January 11, 2012",320111011,0,Hawks
+13,0-0,4,1,2,5-8,2-2,24,D.  West,0,3,12,PF,2,2,1,"January 11, 2012",320111011,1,Pacers
+19,3-5,2,0,5,9-16,3-3,27,D.  Granger,0,0,24,SF,5,0,2,"January 11, 2012",320111011,1,Pacers
+11,0-1,4,2,6,2-4,1-1,21,P.  George,0,3,5,SF,6,1,1,"January 11, 2012",320111011,1,Pacers
+15,0-0,4,4,8,5-10,2-2,24,R.  Hibbert,3,0,12,C,11,1,2,"January 11, 2012",320111011,1,Pacers
+19,2-3,6,0,3,3-9,0-0,27,D.  Collison,0,2,8,PG,3,1,3,"January 11, 2012",320111011,1,Pacers
+3,0-0,0,0,0,4-9,0-0,22,T.  Hansbrough,0,2,8,PF,0,2,1,"January 11, 2012",320111011,0,Pacers
-10,0-0,0,1,0,1-3,1-2,5,L.  Amundson,1,0,3,PF,1,0,0,"January 11, 2012",320111011,0,Pacers
+13,1-1,1,1,2,1-1,0-0,14,J.  Foster,2,5,3,PF,4,1,1,"January 11, 2012",320111011,0,Pacers
-10,0-0,0,0,1,0-4,0-0,5,J.  Ayres,1,1,0,sF,2,0,0,"January 11, 2012",320111011,0,Pacers
+6,0-1,1,0,0,2-4,0-0,24,G.  Hill,1,1,4,PG,1,2,1,"January 11, 2012",320111011,0,Pacers
-10,0-1,0,0,1,0-1,0-0,5,A.J. ,0,1,0,PG,1,1,0,"January 11, 2012",320111011,0,Pacers
-2,0-1,3,1,5,5-7,2-4,18,L.  Stephenson,0,1,12,SG,5,1,3,"January 11, 2012",320111011,0,Pacers
-7,0-1,0,0,1,2-9,1-2,21,D.  Jones,1,2,5,SG,2,1,1,"January 11, 2012",320111011,0,Pacers
-12,0-0,0,3,0,3-6,3-3,26,T.  Thomas,0,4,9,PF,0,0,1,"January 12, 2012",320112001,1,Bobcats
-7,0-2,4,1,6,0-3,0-0,26,B.  Diaw,0,2,0,C,6,0,2,"January 12, 2012",320112001,1,Bobcats
-26,0-0,0,0,4,8-16,5-6,33,B.  Mullens,0,2,21,C,4,0,0,"January 12, 2012",320112001,1,Bobcats
-12,0-2,8,0,1,4-9,0-0,26,D.J. ,0,0,8,PG,1,2,2,"January 12, 2012",320112001,1,Bobcats
-24,0-1,2,1,3,7-13,2-2,33,G.  Henderson,1,1,16,SG,4,1,2,"January 12, 2012",320112001,1,Bobcats
-23,0-0,2,0,2,2-5,0-0,22,D.J. ,0,4,4,PF,2,0,2,"January 12, 2012",320112001,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"January 12, 2012",320112001,0,Bobcats
-23,0-0,0,0,0,0-0,0-0,0,R.  Williams,0,0,0,SF,0,0,0,"January 12, 2012",320112001,0,Bobcats
-11,0-0,2,0,1,3-4,0-0,19,D.  Brown,1,1,6,SF,2,0,0,"January 12, 2012",320112001,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,C.  Maggette,0,0,0,SF,0,0,0,"January 12, 2012",320112001,0,Bobcats
-8,0-0,0,1,3,1-5,0-0,12,B.  Biyombo,2,4,2,C,5,0,1,"January 12, 2012",320112001,0,Bobcats
+4,0-0,0,0,1,0-1,0-0,3,D.  Diop,0,0,0,C,1,0,0,"January 12, 2012",320112001,0,Bobcats
-18,1-3,2,0,3,2-9,1-2,22,K.  Walker,0,1,6,PG,3,0,1,"January 12, 2012",320112001,0,Bobcats
-4,0-0,1,0,2,3-6,0-0,12,C.  Higgins,0,0,6,PG,2,0,0,"January 12, 2012",320112001,0,Bobcats
-9,0-0,0,0,0,0-1,3-3,5,M.  Carroll,0,0,3,SG,0,0,1,"January 12, 2012",320112001,0,Bobcats
+23,0-0,3,0,9,14-22,2-6,39,J.  Smith,4,3,30,PF,13,1,1,"January 12, 2012",320112001,1,Hawks
+18,1-4,3,1,5,3-7,0-0,36,V.  Radmanovic,3,1,7,SF,8,1,1,"January 12, 2012",320112001,1,Hawks
+19,0-0,4,1,7,2-5,6-7,32,Z.  Pachulia,3,1,10,C,10,0,2,"January 12, 2012",320112001,1,Hawks
+26,2-4,7,1,4,7-16,0-0,34,J.  Teague,2,1,16,PG,6,1,1,"January 12, 2012",320112001,1,Hawks
+30,2-8,8,0,4,7-18,7-8,36,J.  Johnson,3,1,23,SG,7,1,2,"January 12, 2012",320112001,1,Hawks
+3,0-0,0,1,3,4-9,4-5,21,I.  Johnson,4,6,12,PF,7,0,1,"January 12, 2012",320112001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,M.  Williams,0,0,0,PF,0,0,0,"January 12, 2012",320112001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,A.  Horford,0,0,0,PF,0,0,0,"January 12, 2012",320112001,0,Hawks
+12,0-0,1,0,0,1-2,0-0,4,J.  Stackhouse,0,0,2,SF,0,0,0,"January 12, 2012",320112001,0,Hawks
+7,0-0,0,0,0,0-0,0-0,3,J.  Collins,0,0,0,C,0,0,0,"January 12, 2012",320112001,0,Hawks
+8,0-0,2,0,0,0-2,0-0,3,D.  Sloan,0,1,0,PG,0,1,0,"January 12, 2012",320112001,0,Hawks
-4,0-0,1,0,1,0-1,0-0,10,J.  Pargo,0,1,0,PG,1,0,0,"January 12, 2012",320112001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 12, 2012",320112001,0,Hawks
-9,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"January 12, 2012",320112001,0,Hawks
+8,1-3,0,0,2,4-8,2-2,21,W.  Green,1,1,11,SG,3,3,1,"January 12, 2012",320112001,0,Hawks
+14,0-3,0,0,2,2-8,0-0,23,W.  Johnson,1,2,4,SF,3,1,2,"January 14, 2012",320114001,1,Timberwolves
+11,0-0,1,0,2,0-2,0-0,15,D.  Milicic,0,4,0,C,2,1,0,"January 14, 2012",320114001,1,Timberwolves
-3,0-4,2,1,9,12-26,6-6,40,K.  Love,4,1,30,C,13,2,2,"January 14, 2012",320114001,1,Timberwolves
+6,0-3,2,1,3,3-8,1-1,38,L.  Ridnour,0,4,7,PG,3,1,2,"January 14, 2012",320114001,1,Timberwolves
+4,2-3,12,0,4,7-15,2-2,35,R.  Rubio,0,3,18,PG,4,5,4,"January 14, 2012",320114001,1,Timberwolves
+1,0-1,1,0,0,1-4,0-0,8,D.  Williams,1,0,2,PF,1,1,0,"January 14, 2012",320114001,0,Timberwolves
-17,1-3,0,0,4,2-4,0-0,19,A.  Tolliver,0,1,5,PF,4,0,0,"January 14, 2012",320114001,0,Timberwolves
-21,0-0,0,1,3,2-5,1-2,15,A.  Randolph,0,2,5,SF,3,0,1,"January 14, 2012",320114001,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,M.  Webster,0,0,0,SF,0,0,0,"January 14, 2012",320114001,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,M.  Beasley,0,0,0,SF,0,0,0,"January 14, 2012",320114001,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,B.  Miller,0,0,0,C,0,0,0,"January 14, 2012",320114001,0,Timberwolves
+7,0-0,1,0,0,3-4,1-1,17,N.  Pekovic,3,3,7,C,3,0,3,"January 14, 2012",320114001,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,PG,0,0,0,"January 14, 2012",320114001,0,Timberwolves
+0,0-0,0,0,0,0-0,0-0,0,M.  Lee,0,0,0,SG,0,0,0,"January 14, 2012",320114001,0,Timberwolves
-12,1-4,2,1,3,6-9,0-0,31,W.  Ellington,1,1,13,SG,4,1,0,"January 14, 2012",320114001,0,Timberwolves
-14,0-1,3,4,7,4-13,0-3,35,J.  Smith,1,3,8,PF,8,1,5,"January 14, 2012",320114001,1,Hawks
-10,0-1,1,0,6,3-6,2-2,19,M.  Williams,2,1,8,PF,8,0,2,"January 14, 2012",320114001,1,Hawks
-11,0-0,0,0,2,3-3,0-0,20,Z.  Pachulia,3,4,6,C,5,1,3,"January 14, 2012",320114001,1,Hawks
-4,1-3,10,1,3,7-15,5-6,42,J.  Teague,0,1,20,PG,3,3,6,"January 14, 2012",320114001,1,Hawks
-8,3-6,3,0,4,8-20,6-7,38,J.  Johnson,1,1,25,SG,5,0,0,"January 14, 2012",320114001,1,Hawks
+19,0-0,0,0,7,1-4,8-8,26,I.  Johnson,4,2,10,PF,11,2,0,"January 14, 2012",320114001,0,Hawks
-10,0-0,0,0,0,0-0,0-0,0,A.  Horford,0,0,0,PF,0,0,0,"January 14, 2012",320114001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Stackhouse,0,0,0,SF,0,0,0,"January 14, 2012",320114001,0,Hawks
+16,1-5,3,1,4,1-6,1-1,22,V.  Radmanovic,3,0,4,SF,7,1,0,"January 14, 2012",320114001,0,Hawks
+10,0-0,0,0,3,1-3,0-0,14,J.  Collins,0,1,2,C,3,0,1,"January 14, 2012",320114001,0,Hawks
+4,0-0,0,0,1,0-0,0-0,1,D.  Sloan,0,1,0,PG,1,0,1,"January 14, 2012",320114001,0,Hawks
+2,0-2,0,0,0,0-2,0-0,5,J.  Pargo,0,0,0,PG,0,0,0,"January 14, 2012",320114001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,T.  McGrady,0,0,0,SG,0,0,0,"January 14, 2012",320114001,0,Hawks
+6,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"January 14, 2012",320114001,0,Hawks
+6,2-3,1,0,0,4-6,0-0,18,W.  Green,0,0,10,SG,0,0,1,"January 14, 2012",320114001,0,Hawks
-6,0-0,1,4,9,3-8,1-3,40,E.  Davis,2,4,7,PF,11,3,2,"January 16, 2012",320116001,1,Raptors
-9,0-3,0,0,4,4-9,2-2,30,R.  Butler,0,1,10,SF,4,0,1,"January 16, 2012",320116001,1,Raptors
+1,0-0,2,1,5,5-9,3-5,25,A.  Johnson,5,5,13,C,10,1,3,"January 16, 2012",320116001,1,Raptors
-4,1-1,11,0,2,6-9,0-0,36,J.  Calderon,1,2,13,PG,3,0,4,"January 16, 2012",320116001,1,Raptors
-5,0-4,1,0,2,5-17,0-0,35,D.  DeRozan,0,4,10,SG,2,0,2,"January 16, 2012",320116001,1,Raptors
+0,0-0,0,0,0,0-0,0-0,0,J.  Johnson,0,0,0,PF,0,0,0,"January 16, 2012",320116001,0,Raptors
-8,0-1,3,0,0,1-8,3-4,14,G.  Forbes,1,2,5,sF,1,0,0,"January 16, 2012",320116001,0,Raptors
-7,0-0,0,0,3,0-1,2-2,10,L.  Kleiza,1,5,2,SF,4,0,2,"January 16, 2012",320116001,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,S.  Alabi,0,0,0,C,0,0,0,"January 16, 2012",320116001,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,A.  Bargnani,0,0,0,C,0,0,0,"January 16, 2012",320116001,0,Raptors
+8,0-0,0,0,0,0-0,0-0,0,A.  Gray,0,0,0,C,0,0,0,"January 16, 2012",320116001,0,Raptors
-6,0-0,0,1,3,1-2,0-1,20,J.  Magloire,0,2,2,C,3,0,0,"January 16, 2012",320116001,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,J.  Bayless,0,0,0,PG,0,0,0,"January 16, 2012",320116001,0,Raptors
+0,0-0,0,0,0,0-0,0-0,0,A.  Carter,0,0,0,PG,0,0,0,"January 16, 2012",320116001,0,Raptors
-1,2-3,1,0,3,8-15,4-5,30,L.  Barbosa,1,2,22,SG,4,0,1,"January 16, 2012",320116001,0,Raptors
+1,0-0,2,1,12,13-19,2-4,42,J.  Smith,3,2,28,PF,15,0,4,"January 16, 2012",320116001,1,Hawks
-8,0-2,0,0,5,0-5,5-6,22,M.  Williams,0,1,5,PF,5,0,0,"January 16, 2012",320116001,1,Hawks
+3,0-0,2,0,1,0-1,0-0,13,J.  Collins,0,3,0,C,1,0,0,"January 16, 2012",320116001,1,Hawks
+4,1-1,6,1,2,5-13,2-4,41,J.  Teague,0,2,13,PG,2,4,5,"January 16, 2012",320116001,1,Hawks
+7,3-8,6,3,4,9-20,6-7,36,J.  Johnson,1,2,27,SG,5,2,1,"January 16, 2012",320116001,1,Hawks
+4,0-0,0,0,2,1-3,2-2,22,I.  Johnson,0,2,4,PF,2,0,0,"January 16, 2012",320116001,0,Hawks
-8,0-0,0,0,0,0-0,0-0,0,A.  Horford,0,0,0,PF,0,0,0,"January 16, 2012",320116001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,J.  Stackhouse,0,0,0,SF,0,0,0,"January 16, 2012",320116001,0,Hawks
+9,1-1,2,0,1,2-2,1-2,11,V.  Radmanovic,2,1,6,SF,3,0,0,"January 16, 2012",320116001,0,Hawks
+8,0-0,0,0,3,0-0,6-6,18,Z.  Pachulia,0,2,6,C,3,0,0,"January 16, 2012",320116001,0,Hawks
+0,0-0,0,0,0,0-0,0-0,0,D.  Sloan,0,0,0,PG,0,0,0,"January 16, 2012",320116001,0,Hawks
+8,0-0,0,0,0,0-1,0-0,5,J.  Pargo,0,1,0,PG,0,0,0,"January 16, 2012",320116001,0,Hawks
+10,0-0,3,1,0,0-0,0-0,8,T.  McGrady,0,0,0,SG,0,0,0,"January 16, 2012",320116001,0,Hawks
-9,0-0,0,0,0,0-0,0-0,0,K.  Hinrich,0,0,0,SG,0,0,0,"January 16, 2012",320116001,0,Hawks
-1,0-1,0,1,0,2-7,0-0,22,W.  Green,0,3,4,SG,0,0,0,"January 16, 2012",320116001,0,Hawks
+3,0-0,1,1,4,4-6,0-0,23,K.  Thomas,5,5,8,PF,9,0,1,"January 18, 2012",320118001,1,Trail Blazers
+3,0-0,4,1,7,10-19,0-2,43,L.  Aldridge,4,2,20,PF,11,2,1,"January 18, 2012",320118001,1,Trail Blazers
+1,0-2,0,2,7,4-12,0-2,43,G.  Wallace,2,2,8,SF,9,0,3,"January 18, 2012",320118001,1,Trail Blazers
-5,1-2,8,0,1,3-9,2-2,30,R.  Felton,0,2,9,PG,1,1,1,"January 18, 2012",320118001,1,Trail Blazers
+8,1-7,2,0,2,2-13,5-5,26,W.  Matthews,1,4,10,SG,3,5,2,"January 18, 2012",320118001,1,Trail Blazers
-17,0-1,0,0,2,3-6,3-5,24,C.  Smith,1,2,9,PF,3,0,1,"January 18, 2012",320118001,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,L.  Babbitt,0,0,0,SF,0,0,0,"January 18, 2012",320118001,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,C.  Johnson,0,0,0,C,0,0,0,"January 18, 2012",320118001,0,Trail Blazers
+0,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"January 18, 2012",320118001,0,Trail Blazers
