+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
--,1-5,1,0,1,1-8,1-1,21,K.  Korver,1,4,4,SG,2,0,0,"November 2, 2007",271102004,0,76ers
--,0-0,3,0,0,0-1,1-2,10,L.  Williams,0,1,1,SG,0,0,0,"November 2, 2007",271102004,0,76ers
--,0-2,0,0,2,2-5,2-2,8,R.  Carney,0,0,6,SG,2,0,0,"November 2, 2007",271102004,0,76ers
--,0-0,0,0,0,0-0,0-0,0,H.  Hill,0,0,0,ll,0,0,0,"November 2, 2007",271102004,0,76ers
,,,,,,,Did not play,T.  Young,,,,PF,,,,"November 2, 2007",271102004,0,76ers
,,,,,,,Did not play,K.  Ollie,,,,PG,,,,"November 2, 2007",271102004,0,76ers
--,0-0,2,2,1,0-3,1-2,25,B.  Wallace,3,2,1,PF,4,0,1,"November 2, 2007",271102004,1,Bulls
--,0-0,0,3,8,10-16,1-4,43,T.  Thomas,4,5,21,PF,12,2,2,"November 2, 2007",271102004,1,Bulls
--,1-1,1,2,3,4-12,1-2,35,L.  Deng,1,2,10,SF,4,1,3,"November 2, 2007",271102004,1,Bulls
--,1-5,8,0,1,3-12,1-2,34,K.  Hinrich,1,5,8,SG,2,5,2,"November 2, 2007",271102004,1,Bulls
--,3-7,2,0,7,9-18,4-4,43,B.  Gordon,0,5,25,SG,7,1,4,"November 2, 2007",271102004,1,Bulls
--,0-0,0,0,0,0-2,2-2,11,J.  Smith,2,2,2,PF,2,0,0,"November 2, 2007",271102004,0,Bulls
--,2-8,1,0,2,6-15,1-1,28,A.  Nocioni,1,1,15,SF,3,1,0,"November 2, 2007",271102004,0,Bulls
--,0-0,0,0,0,0-1,1-2,3,A.  Gray,0,0,1,C,0,0,0,"November 2, 2007",271102004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Noah,0,0,0,C,0,0,0,"November 2, 2007",271102004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 2, 2007",271102004,0,Bulls
--,0-3,4,0,2,1-7,0-0,19,C.  Duhon,0,1,2,PG,2,1,3,"November 2, 2007",271102004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 2, 2007",271102004,0,Bulls
,,,,,,,Did not play,V.  Khryapa,,,,PF,,,,"November 2, 2007",271102004,0,Bulls
,,,,,,,Did not play,T.  Sefolosha,,,,SF,,,,"November 2, 2007",271102004,0,Bulls
,,,,,,,Did not play,A.  Griffin,,,,SG,,,,"November 2, 2007",271102004,0,Bulls
--,0-0,2,2,1,2-4,1-2,27,B.  Wallace,1,2,5,PF,2,0,1,"November 3, 2007",271103015,1,Bulls
--,0-0,2,2,5,1-7,0-2,28,T.  Thomas,1,5,2,PF,6,0,1,"November 3, 2007",271103015,1,Bulls
--,0-0,1,0,4,4-11,0-0,25,L.  Deng,2,4,8,SF,6,1,3,"November 3, 2007",271103015,1,Bulls
--,0-5,4,0,1,3-12,0-0,33,K.  Hinrich,0,4,6,SG,1,0,6,"November 3, 2007",271103015,1,Bulls
--,2-6,3,0,8,5-14,3-4,37,B.  Gordon,0,3,15,SG,8,1,3,"November 3, 2007",271103015,1,Bulls
--,0-0,0,1,5,5-6,4-4,26,J.  Smith,5,3,14,PF,10,0,1,"November 3, 2007",271103015,0,Bulls
--,1-6,1,0,5,4-13,3-3,24,A.  Nocioni,1,2,12,SF,6,2,1,"November 3, 2007",271103015,0,Bulls
--,1-1,1,0,6,1-6,2-2,18,T.  Sefolosha,0,0,5,SF,6,0,2,"November 3, 2007",271103015,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Noah,0,0,0,C,0,0,0,"November 3, 2007",271103015,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 3, 2007",271103015,0,Bulls
--,1-3,5,0,0,2-4,0-0,21,C.  Duhon,0,2,5,PG,0,0,1,"November 3, 2007",271103015,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 3, 2007",271103015,0,Bulls
,,,,,,,Did not play,V.  Khryapa,,,,PF,,,,"November 3, 2007",271103015,0,Bulls
,,,,,,,Did not play,A.  Gray,,,,C,,,,"November 3, 2007",271103015,0,Bulls
,,,,,,,Did not play,A.  Griffin,,,,SG,,,,"November 3, 2007",271103015,0,Bulls
--,0-0,1,1,3,1-4,3-4,29,D.  Mason,0,0,5,SF,3,0,0,"November 3, 2007",271103015,1,Bucks
--,0-1,1,2,4,6-15,4-4,33,Y.  Jianlian,4,3,16,SF,8,2,3,"November 3, 2007",271103015,1,Bucks
--,0-0,0,0,2,3-8,0-0,18,A.  Bogut,1,5,6,C,3,0,2,"November 3, 2007",271103015,1,Bucks
--,1-1,4,0,5,3-7,0-0,21,M.  Williams,0,3,7,PG,5,2,2,"November 3, 2007",271103015,1,Bucks
--,3-7,5,0,6,8-24,8-8,42,M.  Redd,3,1,27,SG,9,3,1,"November 3, 2007",271103015,1,Bucks
--,0-2,1,0,4,0-2,2-4,15,C.  Villanueva,0,2,2,PF,4,0,1,"November 3, 2007",271103015,0,Bucks
--,0-0,0,1,0,1-1,0-0,8,M.  Ruffin,0,0,2,PF,0,0,0,"November 3, 2007",271103015,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,D.  Noel,0,0,0,SF,0,0,0,"November 3, 2007",271103015,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,A.  Storey,0,0,0,SF,0,0,0,"November 3, 2007",271103015,0,Bucks
--,0-3,0,0,2,1-5,0-0,19,B.  Simmons,0,1,2,SF,2,0,1,"November 3, 2007",271103015,0,Bucks
--,0-0,0,1,3,0-3,0-0,22,D.  Gadzuric,3,4,0,C,6,1,2,"November 3, 2007",271103015,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,R.  Sessions,0,0,0,PG,0,0,0,"November 3, 2007",271103015,0,Bucks
--,0-0,0,0,2,0-2,0-0,4,R.  Ivey,0,1,0,PG,2,0,0,"November 3, 2007",271103015,0,Bucks
--,1-2,4,0,3,2-5,6-8,29,C.  Bell,2,1,11,SG,5,0,3,"November 3, 2007",271103015,0,Bucks
,,,,,,,Did not play,J.  Voskuhl,,,,C,,,,"November 3, 2007",271103015,0,Bucks
--,3-7,3,0,8,3-9,0-0,33,T.  Thomas,1,5,9,PF,9,0,6,"November 6, 2007",271106004,1,Clippers
--,2-4,5,0,8,4-15,8-10,32,C.  Maggette,2,2,18,SF,10,0,1,"November 6, 2007",271106004,1,Clippers
--,0-0,0,2,8,8-10,0-0,31,C.  Kaman,3,4,16,C,11,0,1,"November 6, 2007",271106004,1,Clippers
--,0-0,6,0,0,1-3,0-0,31,B.  Knight,0,5,2,PG,0,3,3,"November 6, 2007",271106004,1,Clippers
--,2-3,2,2,2,13-17,5-7,41,C.  Mobley,1,2,33,SG,3,0,1,"November 6, 2007",271106004,1,Clippers
--,0-0,0,0,0,0-0,0-0,0,J.  Powell,0,0,0,PF,0,0,0,"November 6, 2007",271106004,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,E.  Brand,0,0,0,PF,0,0,0,"November 6, 2007",271106004,0,Clippers
--,0-0,1,0,0,2-4,1-4,16,R.  Patterson,2,2,5,PF,2,2,2,"November 6, 2007",271106004,0,Clippers
--,0-0,0,0,0,0-0,0-0,1,Q.  Ross,0,0,0,SF,0,0,0,"November 6, 2007",271106004,0,Clippers
--,1-3,1,0,3,3-8,0-0,19,A.  Thornton,1,0,7,SF,4,0,0,"November 6, 2007",271106004,0,Clippers
--,0-0,0,2,0,0-3,0-0,17,P.  Davis,2,3,0,C,2,0,0,"November 6, 2007",271106004,0,Clippers
--,0-0,0,0,0,0-0,0-0,1,A.  Williams,0,1,0,C,0,0,0,"November 6, 2007",271106004,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,S.  Livingston,0,0,0,PG,0,0,0,"November 6, 2007",271106004,0,Clippers
--,1-3,5,0,1,2-10,2-3,18,S.  Cassell,0,0,7,PG,1,2,1,"November 6, 2007",271106004,0,Clippers
,,,,,,,Did not play,D.  Dickau,,,,PG,,,,"November 6, 2007",271106004,0,Clippers
--,0-0,0,1,3,1-6,0-2,27,B.  Wallace,3,2,2,PF,6,1,1,"November 6, 2007",271106004,1,Bulls
--,0-0,5,3,2,2-5,2-4,20,T.  Thomas,1,3,6,PF,3,2,2,"November 6, 2007",271106004,1,Bulls
--,0-0,2,2,6,9-17,4-4,45,L.  Deng,2,1,22,SF,8,3,3,"November 6, 2007",271106004,1,Bulls
--,0-1,1,0,4,6-14,6-6,30,K.  Hinrich,2,4,18,SG,6,0,2,"November 6, 2007",271106004,1,Bulls
--,1-5,2,0,3,4-18,6-7,37,B.  Gordon,1,3,15,SG,4,1,2,"November 6, 2007",271106004,1,Bulls
--,0-0,1,0,4,5-11,7-7,25,J.  Smith,3,1,17,PF,7,0,0,"November 6, 2007",271106004,0,Bulls
--,0-1,0,0,0,2-3,0-0,10,A.  Nocioni,0,1,4,SF,0,0,0,"November 6, 2007",271106004,0,Bulls
--,0-1,3,0,4,0-4,0-0,14,T.  Sefolosha,1,2,0,SF,5,0,1,"November 6, 2007",271106004,0,Bulls
--,0-0,0,3,2,0-4,2-2,19,J.  Noah,2,2,2,C,4,1,1,"November 6, 2007",271106004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 6, 2007",271106004,0,Bulls
--,1-1,2,1,1,1-2,2-2,12,C.  Duhon,0,1,5,PG,1,1,0,"November 6, 2007",271106004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 6, 2007",271106004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,A.  Griffin,0,0,0,SG,0,0,0,"November 6, 2007",271106004,0,Bulls
,,,,,,,Did not play,V.  Khryapa,,,,PF,,,,"November 6, 2007",271106004,0,Bulls
,,,,,,,Did not play,A.  Gray,,,,C,,,,"November 6, 2007",271106004,0,Bulls
--,3-7,1,0,7,12-24,9-11,42,R.  Wallace,2,2,36,PF,9,0,0,"November 8, 2007",271108004,1,Pistons
--,0-0,2,0,9,2-4,3-4,38,A.  McDyess,0,2,7,PF,9,2,2,"November 8, 2007",271108004,1,Pistons
--,0-0,1,0,5,1-3,3-6,37,T.  Prince,0,3,5,SF,5,0,2,"November 8, 2007",271108004,1,Pistons
--,2-6,6,0,3,5-12,2-2,37,C.  Billups,0,4,14,PG,3,0,3,"November 8, 2007",271108004,1,Pistons
--,1-3,6,0,0,6-17,5-5,36,R.  Hamilton,4,4,18,SG,4,2,2,"November 8, 2007",271108004,1,Pistons
--,0-0,0,2,1,1-3,0-0,12,J.  Maxiell,1,3,2,PF,2,0,3,"November 8, 2007",271108004,0,Pistons
--,0-1,0,0,3,2-4,0-0,21,J.  Hayes,0,3,4,SF,3,1,1,"November 8, 2007",271108004,0,Pistons
--,0-0,0,0,0,0-0,0-0,0,R.  Dupree,0,0,0,SF,0,0,0,"November 8, 2007",271108004,0,Pistons
--,0-0,0,0,0,1-2,0-0,4,N.  Mohammed,0,2,2,C,0,0,1,"November 8, 2007",271108004,0,Pistons
--,0-0,0,0,0,0-0,0-0,0,C.  Samb,0,0,0,C,0,0,0,"November 8, 2007",271108004,0,Pistons
--,0-0,0,0,0,0-0,0-0,0,R.  Stuckey,0,0,0,PG,0,0,0,"November 8, 2007",271108004,0,Pistons
--,0-0,0,0,0,2-2,1-2,11,R.  Murray,0,0,5,SG,0,1,3,"November 8, 2007",271108004,0,Pistons
--,0-1,1,0,1,0-1,0-0,4,A.  Afflalo,0,1,0,SG,1,0,0,"November 8, 2007",271108004,0,Pistons
,,,,,,,Did not play,A.  Johnson,,,,C,,,,"November 8, 2007",271108004,0,Pistons
,,,,,,,Did not play,L.  Hunter,,,,SG,,,,"November 8, 2007",271108004,0,Pistons
--,0-0,1,0,6,3-8,0-1,25,B.  Wallace,1,2,6,PF,7,2,2,"November 8, 2007",271108004,1,Bulls
--,0-0,1,2,11,8-12,3-5,36,T.  Thomas,3,3,19,PF,14,2,2,"November 8, 2007",271108004,1,Bulls
--,0-0,3,0,2,8-16,1-2,32,L.  Deng,1,1,17,SF,3,0,1,"November 8, 2007",271108004,1,Bulls
--,0-2,14,0,5,3-11,2-2,43,K.  Hinrich,0,3,8,SG,5,0,3,"November 8, 2007",271108004,1,Bulls
--,1-3,1,0,0,5-14,5-6,28,B.  Gordon,1,4,16,SG,1,1,2,"November 8, 2007",271108004,1,Bulls
--,0-0,1,0,3,6-11,1-2,22,J.  Smith,1,3,13,PF,4,3,0,"November 8, 2007",271108004,0,Bulls
--,0-2,0,0,5,4-8,2-2,16,A.  Nocioni,2,2,10,SF,7,0,0,"November 8, 2007",271108004,0,Bulls
--,0-0,4,0,0,0-0,2-4,12,J.  Noah,5,2,2,C,5,1,3,"November 8, 2007",271108004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 8, 2007",271108004,0,Bulls
--,0-2,3,0,0,2-5,2-3,25,C.  Duhon,1,1,6,PG,1,0,1,"November 8, 2007",271108004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 8, 2007",271108004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,A.  Griffin,0,0,0,SG,0,0,0,"November 8, 2007",271108004,0,Bulls
,,,,,,,Did not play,V.  Khryapa,,,,PF,,,,"November 8, 2007",271108004,0,Bulls
,,,,,,,Did not play,T.  Sefolosha,,,,SF,,,,"November 8, 2007",271108004,0,Bulls
,,,,,,,Did not play,A.  Gray,,,,C,,,,"November 8, 2007",271108004,0,Bulls
--,0-0,2,1,4,7-12,0-0,27,C.  Bosh,2,1,14,PF,6,1,2,"November 10, 2007",271110004,1,Raptors
--,0-1,0,1,5,6-10,0-0,24,J.  Moon,1,5,12,SF,6,3,2,"November 10, 2007",271110004,1,Raptors
--,0-0,1,0,6,4-6,0-0,22,R.  Nesterovic,2,1,8,C,8,1,3,"November 10, 2007",271110004,1,Raptors
--,0-0,14,0,2,2-3,1-1,24,T.J. ,1,2,5,PG,3,1,1,"November 10, 2007",271110004,1,Raptors
--,2-2,1,0,3,5-8,0-1,21,A.  Parker,0,2,12,SG,3,1,1,"November 10, 2007",271110004,1,Raptors
--,0-0,0,0,5,1-5,2-2,15,K.  Humphries,0,3,4,PF,5,0,3,"November 10, 2007",271110004,0,Raptors
--,1-3,0,0,1,2-4,0-0,10,J.  Garbajosa,0,1,5,PF,1,1,0,"November 10, 2007",271110004,0,Raptors
--,0-0,0,0,0,0-0,0-0,0,M.  Baston,0,0,0,SF,0,0,0,"November 10, 2007",271110004,0,Raptors
--,0-0,0,0,0,0-0,0-0,0,J.  Graham,0,0,0,SF,0,0,0,"November 10, 2007",271110004,0,Raptors
--,2-4,2,0,0,4-7,4-4,21,A.  Bargnani,0,4,14,C,0,0,1,"November 10, 2007",271110004,0,Raptors
--,0-0,0,0,0,0-0,0-0,0,D.  Martin,0,0,0,PG,0,0,0,"November 10, 2007",271110004,0,Raptors
--,0-0,9,0,3,0-0,0-0,18,J.  Calderon,0,0,0,PG,3,0,2,"November 10, 2007",271110004,0,Raptors
--,0-0,5,0,1,0-4,0-0,11,J.  Dixon,0,0,0,SG,1,1,2,"November 10, 2007",271110004,0,Raptors
--,4-7,1,0,6,5-9,2-2,20,C.  Delfino,1,1,16,SG,7,1,3,"November 10, 2007",271110004,0,Raptors
--,1-3,1,0,1,5-7,0-0,26,J.  Kapono,0,2,11,SG,1,0,3,"November 10, 2007",271110004,0,Raptors
--,0-0,2,1,4,0-0,0-0,18,B.  Wallace,1,1,0,PF,5,1,1,"November 10, 2007",271110004,1,Bulls
--,0-0,0,0,0,2-5,0-0,12,T.  Thomas,1,3,4,PF,1,0,1,"November 10, 2007",271110004,1,Bulls
--,0-0,1,0,0,2-8,1-2,22,L.  Deng,0,0,5,SF,0,2,2,"November 10, 2007",271110004,1,Bulls
--,0-3,4,0,3,0-6,2-2,17,K.  Hinrich,1,3,2,SG,4,3,2,"November 10, 2007",271110004,1,Bulls
--,1-4,1,0,1,4-10,2-2,24,B.  Gordon,0,1,11,SG,1,0,1,"November 10, 2007",271110004,1,Bulls
--,0-0,1,0,4,3-5,1-4,22,V.  Khryapa,1,0,7,PF,5,2,2,"November 10, 2007",271110004,0,Bulls
--,0-0,0,0,1,0-4,0-0,11,J.  Smith,2,0,0,PF,3,1,0,"November 10, 2007",271110004,0,Bulls
--,2-4,1,0,3,8-14,2-2,29,A.  Nocioni,2,2,20,SF,5,0,3,"November 10, 2007",271110004,0,Bulls
--,1-5,4,0,6,4-15,0-1,26,T.  Sefolosha,0,3,9,SF,6,3,3,"November 10, 2007",271110004,0,Bulls
--,0-0,0,0,1,1-2,2-4,12,A.  Gray,1,3,4,C,2,0,3,"November 10, 2007",271110004,0,Bulls
--,0-0,0,1,3,0-3,2-2,19,J.  Noah,1,1,2,C,4,1,1,"November 10, 2007",271110004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 10, 2007",271110004,0,Bulls
--,1-5,4,0,1,3-9,0-0,27,C.  Duhon,1,0,7,PG,2,0,1,"November 10, 2007",271110004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 10, 2007",271110004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,A.  Griffin,0,0,0,SG,0,0,0,"November 10, 2007",271110004,0,Bulls
--,0-0,1,1,6,1-5,3-4,23,B.  Wallace,4,2,5,PF,10,1,1,"November 15, 2007",271115021,1,Bulls
--,1-6,0,1,6,7-18,3-6,41,A.  Nocioni,1,4,18,SF,7,0,2,"November 15, 2007",271115021,1,Bulls
--,1-1,1,2,4,10-18,2-2,45,L.  Deng,5,0,23,SF,9,1,1,"November 15, 2007",271115021,1,Bulls
--,1-2,7,0,3,6-13,4-4,38,K.  Hinrich,0,1,17,SG,3,2,2,"November 15, 2007",271115021,1,Bulls
--,2-6,2,0,4,9-20,4-4,37,B.  Gordon,0,3,24,SG,4,1,5,"November 15, 2007",271115021,1,Bulls
--,0-0,0,0,0,0-0,0-0,0,V.  Khryapa,0,0,0,PF,0,0,0,"November 15, 2007",271115021,0,Bulls
--,0-0,0,0,2,2-5,1-2,23,T.  Thomas,3,4,5,PF,5,1,0,"November 15, 2007",271115021,0,Bulls
--,0-0,0,0,4,2-7,0-0,11,J.  Smith,1,1,4,PF,5,0,1,"November 15, 2007",271115021,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,A.  Gray,0,0,0,C,0,0,0,"November 15, 2007",271115021,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 15, 2007",271115021,0,Bulls
--,0-0,4,0,3,1-4,2-2,18,C.  Duhon,1,2,4,PG,4,2,2,"November 15, 2007",271115021,0,Bulls
--,0-1,1,0,0,1-2,0-0,5,T.  Gardner,0,1,2,SG,0,0,0,"November 15, 2007",271115021,0,Bulls
,,,,,,,Did not play,T.  Sefolosha,,,,SF,,,,"November 15, 2007",271115021,0,Bulls
,,,,,,,Did not play,J.  Noah,,,,C,,,,"November 15, 2007",271115021,0,Bulls
,,,,,,,Did not play,A.  Griffin,,,,SG,,,,"November 15, 2007",271115021,0,Bulls
--,1-2,3,1,5,9-14,5-5,39,G.  Hill,0,3,24,SF,5,2,1,"November 15, 2007",271115021,1,Suns
--,0-0,1,6,6,5-9,4-8,26,A.  Stoudemire,0,5,14,C,6,0,2,"November 15, 2007",271115021,1,Suns
--,1-4,15,0,2,3-11,3-3,35,S.  Nash,0,3,10,PG,2,4,5,"November 15, 2007",271115021,1,Suns
--,2-5,3,0,6,3-6,0-0,34,R.  Bell,1,2,8,SG,7,1,0,"November 15, 2007",271115021,1,Suns
--,1-5,2,2,7,9-16,2-4,39,S.  Marion,2,3,21,SG,9,2,1,"November 15, 2007",271115021,1,Suns
--,0-0,0,0,0,0-1,0-0,3,B.  Skinner,0,0,0,PF,0,0,1,"November 15, 2007",271115021,0,Suns
--,0-0,0,0,0,0-0,0-0,0,A.  Tucker,0,0,0,SF,0,0,0,"November 15, 2007",271115021,0,Suns
--,0-1,2,0,4,4-9,2-3,30,B.  Diaw,3,1,10,C,7,0,5,"November 15, 2007",271115021,0,Suns
--,5-7,3,1,3,8-15,4-4,34,L.  Barbosa,1,3,25,SG,4,2,0,"November 15, 2007",271115021,0,Suns
,,,,,,,Did not play,S.  Marks,,,,PF,,,,"November 15, 2007",271115021,0,Suns
,,,,,,,Did not play,M.  Banks,,,,PG,,,,"November 15, 2007",271115021,0,Suns
,,,,,,,Did not play,E.  Piatkowski,,,,SG,,,,"November 15, 2007",271115021,0,Suns
,,,,,,,Did not play,D.J. ,,,,SG,,,,"November 15, 2007",271115021,0,Suns
--,0-0,1,3,5,4-8,1-5,43,B.  Wallace,8,3,9,PF,13,6,0,"November 17, 2007",271117012,1,Bulls
--,2-4,2,1,8,6-12,7-8,38,A.  Nocioni,0,1,21,SF,8,0,1,"November 17, 2007",271117012,1,Bulls
--,0-0,2,1,4,5-13,0-2,27,L.  Deng,3,1,10,SF,7,0,3,"November 17, 2007",271117012,1,Bulls
--,1-4,4,0,1,4-14,1-2,34,K.  Hinrich,0,2,10,SG,1,2,3,"November 17, 2007",271117012,1,Bulls
--,1-6,4,1,5,10-22,4-5,44,B.  Gordon,0,3,25,SG,5,2,1,"November 17, 2007",271117012,1,Bulls
--,0-0,0,0,0,0-0,0-0,0,V.  Khryapa,0,0,0,PF,0,0,0,"November 17, 2007",271117012,0,Bulls
--,0-0,1,0,1,2-2,0-0,8,T.  Thomas,0,2,4,PF,1,0,0,"November 17, 2007",271117012,0,Bulls
--,0-0,0,1,1,3-5,0-0,17,J.  Smith,2,1,6,PF,3,0,1,"November 17, 2007",271117012,0,Bulls
--,0-0,0,0,1,1-1,0-0,2,T.  Sefolosha,0,0,2,SF,1,0,0,"November 17, 2007",271117012,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,A.  Gray,0,0,0,C,0,0,0,"November 17, 2007",271117012,0,Bulls
--,0-0,0,0,0,0-0,0-0,2,J.  Noah,0,1,0,C,0,0,0,"November 17, 2007",271117012,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 17, 2007",271117012,0,Bulls
--,0-0,4,0,2,1-5,0-0,17,C.  Duhon,0,1,2,PG,2,0,1,"November 17, 2007",271117012,0,Bulls
--,1-2,0,0,0,1-2,0-0,2,T.  Gardner,0,0,3,SG,0,0,0,"November 17, 2007",271117012,0,Bulls
--,0-0,3,0,1,0-1,0-0,7,A.  Griffin,0,0,0,SG,1,0,0,"November 17, 2007",271117012,0,Bulls
--,0-1,1,1,4,2-6,1-2,34,R.  Patterson,1,3,5,PF,5,2,4,"November 17, 2007",271117012,1,Clippers
--,3-10,3,0,7,5-16,1-1,38,T.  Thomas,1,3,14,PF,8,0,2,"November 17, 2007",271117012,1,Clippers
--,0-0,2,2,6,10-17,1-3,38,C.  Kaman,2,4,21,C,8,0,4,"November 17, 2007",271117012,1,Clippers
--,0-0,1,0,3,4-8,0-0,21,B.  Knight,0,4,8,PG,3,2,1,"November 17, 2007",271117012,1,Clippers
--,1-1,5,3,4,3-10,2-2,45,C.  Mobley,0,0,9,SG,4,1,0,"November 17, 2007",271117012,1,Clippers
--,0-0,0,0,0,0-0,0-0,2,J.  Powell,0,0,0,PF,0,0,0,"November 17, 2007",271117012,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,E.  Brand,0,0,0,PF,0,0,0,"November 17, 2007",271117012,0,Clippers
--,0-0,1,0,0,0-1,0-0,11,Q.  Ross,1,1,0,SF,1,0,0,"November 17, 2007",271117012,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,A.  Thornton,0,0,0,SF,0,0,0,"November 17, 2007",271117012,0,Clippers
--,0-0,1,0,1,0-3,0-0,9,P.  Davis,1,2,0,C,2,0,0,"November 17, 2007",271117012,0,Clippers
--,0-0,0,0,4,1-1,0-0,10,A.  Williams,1,2,2,C,5,0,0,"November 17, 2007",271117012,0,Clippers
--,0-0,0,0,0,0-0,0-0,0,S.  Livingston,0,0,0,PG,0,0,0,"November 17, 2007",271117012,0,Clippers
--,0-2,2,0,1,0-3,4-4,10,D.  Dickau,0,0,4,PG,1,0,0,"November 17, 2007",271117012,0,Clippers
--,0-0,3,0,3,3-6,4-6,22,S.  Cassell,0,0,10,PG,3,0,3,"November 17, 2007",271117012,0,Clippers
,,,,,,,Did not play,C.  Maggette,,,,SF,,,,"November 17, 2007",271117012,0,Clippers
--,0-0,2,0,6,2-4,1-2,28,B.  Wallace,2,2,5,PF,8,2,1,"November 18, 2007",271118013,1,Bulls
--,2-5,2,0,6,5-14,2-4,31,A.  Nocioni,0,5,14,SF,6,0,2,"November 18, 2007",271118013,1,Bulls
--,0-0,1,0,1,0-3,0-0,13,A.  Griffin,2,4,0,SG,3,0,0,"November 18, 2007",271118013,1,Bulls
--,0-2,8,1,2,3-11,2-2,24,K.  Hinrich,1,2,8,SG,3,1,6,"November 18, 2007",271118013,1,Bulls
--,0-2,3,0,3,8-17,4-4,40,B.  Gordon,0,3,20,SG,3,3,1,"November 18, 2007",271118013,1,Bulls
--,0-0,0,0,0,0-0,0-0,0,V.  Khryapa,0,0,0,PF,0,0,0,"November 18, 2007",271118013,0,Bulls
--,0-0,0,0,1,1-6,2-3,14,T.  Thomas,1,2,4,PF,2,1,1,"November 18, 2007",271118013,0,Bulls
--,0-0,0,1,2,2-6,0-0,18,J.  Smith,0,3,4,PF,2,1,4,"November 18, 2007",271118013,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,L.  Deng,0,0,0,SF,0,0,0,"November 18, 2007",271118013,0,Bulls
--,1-2,2,0,1,4-8,0-1,25,T.  Sefolosha,2,2,9,SF,3,0,4,"November 18, 2007",271118013,0,Bulls
--,0-0,0,0,1,2-5,0-0,6,A.  Gray,1,0,4,C,2,0,0,"November 18, 2007",271118013,0,Bulls
--,0-0,1,0,1,0-1,0-0,6,J.  Noah,2,0,0,C,3,0,0,"November 18, 2007",271118013,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 18, 2007",271118013,0,Bulls
--,2-7,1,0,2,3-11,0-0,24,C.  Duhon,0,3,8,PG,2,0,0,"November 18, 2007",271118013,0,Bulls
--,0-2,0,0,0,1-3,0-0,12,T.  Gardner,1,1,2,SG,1,0,0,"November 18, 2007",271118013,0,Bulls
--,0-1,1,0,2,0-3,0-0,14,B.  Cook,3,1,0,PF,5,0,1,"November 18, 2007",271118013,1,Lakers
--,0-2,1,2,6,3-7,3-4,35,L.  Odom,0,1,9,PF,6,2,2,"November 18, 2007",271118013,1,Lakers
--,0-2,3,0,5,6-16,6-7,32,K.  Bryant,0,1,18,SF,5,3,4,"November 18, 2007",271118013,1,Lakers
--,0-0,1,0,2,1-1,0-0,4,K.  Brown,0,0,2,C,2,0,0,"November 18, 2007",271118013,1,Lakers
--,0-1,1,0,2,2-8,0-0,23,D.  Fisher,0,2,4,PG,2,1,3,"November 18, 2007",271118013,1,Lakers
--,3-3,2,0,2,4-7,0-0,12,V.  Radmanovic,1,2,11,SF,3,0,0,"November 18, 2007",271118013,0,Lakers
--,1-1,4,0,3,3-4,3-3,28,L.  Walton,2,1,10,SF,5,1,1,"November 18, 2007",271118013,0,Lakers
