+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
+1,0-0,0,0,0,0-0,0-0,1,M.  Williams,0,0,0,PG,0,0,0,"November 6, 2009",291106013,0,Grizzlies
+7,0-0,0,0,0,0-0,0-0,0,M.  Jaric,0,0,0,PG,0,0,0,"November 6, 2009",291106013,0,Grizzlies
-13,0-0,3,0,1,2-5,4-6,21,A.  Iverson,0,2,8,SG,1,1,1,"November 6, 2009",291106013,0,Grizzlies
+0,1-3,4,1,4,1-6,0-0,29,L.  Odom,2,6,3,PF,6,2,0,"November 6, 2009",291106013,1,Lakers
+28,3-5,7,1,3,7-14,2-2,37,M.  World Peace,3,2,19,SF,6,1,2,"November 6, 2009",291106013,1,Lakers
+16,0-0,1,0,3,19-30,3-4,34,K.  Bryant,1,2,41,SF,4,1,0,"November 6, 2009",291106013,1,Lakers
+13,0-0,2,4,8,2-7,1-2,30,D.  Ilunga-Mbenga,5,4,5,C,13,0,2,"November 6, 2009",291106013,1,Lakers
+4,1-2,7,0,3,4-7,2-2,24,D.  Fisher,0,0,11,PG,3,0,1,"November 6, 2009",291106013,1,Lakers
+7,1-2,2,0,3,6-11,0-0,23,J.  Powell,1,5,13,PF,4,0,1,"November 6, 2009",291106013,0,Lakers
-7,0-0,0,0,0,1-1,0-0,5,A.  Morrison,0,0,2,SF,0,0,0,"November 6, 2009",291106013,0,Lakers
+7,1-1,7,0,4,2-7,0-0,19,L.  Walton,3,1,5,SF,7,1,1,"November 6, 2009",291106013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,A.  Bynum,0,0,0,C,0,0,0,"November 6, 2009",291106013,0,Lakers
-11,0-0,0,0,0,0-0,0-0,0,P.  Gasol,0,0,0,C,0,0,0,"November 6, 2009",291106013,0,Lakers
+3,0-0,3,0,0,1-2,0-0,10,S.  Brown,0,1,2,PG,0,0,0,"November 6, 2009",291106013,0,Lakers
+7,2-3,2,0,2,3-7,1-1,21,J.  Farmar,2,2,9,PG,4,0,0,"November 6, 2009",291106013,0,Lakers
+2,0-1,0,0,1,2-3,0-0,7,S.  Vujacic,1,0,4,SG,2,0,1,"November 6, 2009",291106013,0,Lakers
-18,0-0,0,0,3,4-11,3-4,30,D.  West,1,1,11,PF,4,1,2,"November 8, 2009",291108013,1,Hornets
-14,0-0,1,0,0,1-3,0-0,18,J.  Wright,0,1,2,SF,0,1,3,"November 8, 2009",291108013,1,Hornets
-16,0-0,0,1,9,5-12,0-1,27,E.  Okafor,5,2,10,C,14,0,3,"November 8, 2009",291108013,1,Hornets
-18,0-1,9,0,1,3-8,9-11,30,C.  Paul,0,4,15,PG,1,1,0,"November 8, 2009",291108013,1,Hornets
-15,2-2,1,0,1,4-7,0-0,21,D.  Brown,0,4,10,SG,1,0,1,"November 8, 2009",291108013,1,Hornets
+0,0-0,3,0,3,0-2,0-0,21,H.  Armstrong,3,3,0,PF,6,1,0,"November 8, 2009",291108013,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,I.  Diogu,0,0,0,PF,0,0,0,"November 8, 2009",291108013,0,Hornets
+17,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,PF,0,0,0,"November 8, 2009",291108013,0,Hornets
+2,0-0,3,0,3,3-10,0-0,18,D.  Songaila,2,2,6,PF,5,1,2,"November 8, 2009",291108013,0,Hornets
-5,2-5,1,0,4,3-7,2-2,24,J.  Posey,2,3,10,SF,6,2,1,"November 8, 2009",291108013,0,Hornets
+0,1-6,1,1,2,2-8,1-1,23,P.  Stojakovic,1,1,6,SF,3,0,0,"November 8, 2009",291108013,0,Hornets
-8,0-4,1,0,1,2-9,0-0,14,B.  Brown,0,2,4,PG,1,0,0,"November 8, 2009",291108013,0,Hornets
+6,0-1,3,0,1,2-4,2-2,7,D.  Collison,0,0,6,PG,1,1,0,"November 8, 2009",291108013,0,Hornets
+6,2-3,0,0,0,2-4,2-2,7,M.  Thornton,1,0,8,SG,1,0,0,"November 8, 2009",291108013,0,Hornets
+16,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,SG,0,0,0,"November 8, 2009",291108013,0,Hornets
+16,1-4,6,2,8,1-6,4-4,30,L.  Odom,1,1,7,PF,9,0,1,"November 8, 2009",291108013,1,Lakers
+18,0-2,7,0,8,2-6,1-2,30,M.  World Peace,0,0,5,SF,8,0,2,"November 8, 2009",291108013,1,Lakers
+20,0-2,1,0,2,11-21,6-6,34,K.  Bryant,0,3,28,SF,2,1,5,"November 8, 2009",291108013,1,Lakers
+17,0-0,0,4,8,5-9,0-1,30,D.  Ilunga-Mbenga,4,3,10,C,12,1,0,"November 8, 2009",291108013,1,Lakers
+7,2-3,2,0,2,3-5,0-0,14,D.  Fisher,0,4,8,PG,2,0,0,"November 8, 2009",291108013,1,Lakers
+5,0-0,1,1,3,1-6,0-0,22,J.  Powell,0,3,2,PF,3,0,1,"November 8, 2009",291108013,0,Lakers
-6,1-2,1,0,1,2-4,0-0,7,A.  Morrison,1,0,5,SF,2,0,0,"November 8, 2009",291108013,0,Lakers
+0,3-5,2,0,2,4-7,0-0,21,L.  Walton,0,1,11,SF,2,2,1,"November 8, 2009",291108013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,A.  Bynum,0,0,0,C,0,0,0,"November 8, 2009",291108013,0,Lakers
+16,0-0,0,0,0,0-0,0-0,0,P.  Gasol,0,0,0,C,0,0,0,"November 8, 2009",291108013,0,Lakers
+1,3-4,2,0,0,6-8,0-0,21,S.  Brown,0,3,15,PG,0,0,0,"November 8, 2009",291108013,0,Lakers
+5,0-3,5,0,2,1-5,4-4,20,J.  Farmar,1,1,6,PG,3,1,1,"November 8, 2009",291108013,0,Lakers
-3,2-2,0,0,1,2-4,1-1,12,S.  Vujacic,1,3,7,SG,2,0,1,"November 8, 2009",291108013,0,Lakers
-16,1-3,0,0,5,3-7,0-0,22,C.  Frye,0,4,7,PF,5,0,2,"November 12, 2009",291112013,1,Suns
-23,1-1,1,0,6,4-8,0-0,23,G.  Hill,1,0,9,SF,7,0,2,"November 12, 2009",291112013,1,Suns
-11,0-0,0,0,3,2-15,4-5,22,A.  Stoudemire,2,1,8,C,5,0,1,"November 12, 2009",291112013,1,Suns
-16,2-4,5,0,0,5-10,1-1,24,S.  Nash,0,2,13,PG,0,0,3,"November 12, 2009",291112013,1,Suns
-25,0-5,0,0,2,2-9,1-2,25,J.  Richardson,1,3,5,SG,3,0,0,"November 12, 2009",291112013,1,Suns
+9,0-0,1,0,3,4-8,2-3,14,L.  Amundson,6,2,10,PF,9,0,0,"November 12, 2009",291112013,0,Suns
+17,0-0,0,0,0,0-0,0-0,0,T.  Griffin,0,0,0,PF,0,0,0,"November 12, 2009",291112013,0,Suns
-13,3-4,0,0,2,5-11,1-3,24,J.  Dudley,4,5,14,SF,6,1,1,"November 12, 2009",291112013,0,Suns
+7,0-1,0,0,1,1-5,5-6,6,A.  Tucker,1,0,7,SF,2,0,0,"November 12, 2009",291112013,0,Suns
+4,0-0,1,1,4,5-9,0-2,22,E.  Clark,4,0,10,SF,8,0,2,"November 12, 2009",291112013,0,Suns
-7,0-0,0,0,3,2-3,0-2,17,J.  Collins,3,1,4,C,6,0,0,"November 12, 2009",291112013,0,Suns
+0,0-0,0,0,0,0-0,0-0,0,R.  Lopez,0,0,0,C,0,0,0,"November 12, 2009",291112013,0,Suns
+0,0-2,3,0,0,1-7,4-5,21,G.  Dragic,1,2,6,PG,1,0,2,"November 12, 2009",291112013,0,Suns
-4,1-3,1,0,2,4-12,0-0,20,L.  Barbosa,1,0,9,SG,3,1,0,"November 12, 2009",291112013,0,Suns
+18,0-0,7,1,11,4-5,0-2,29,L.  Odom,1,1,8,PF,12,1,1,"November 12, 2009",291112013,1,Lakers
+19,0-4,3,1,1,2-6,1-4,28,M.  World Peace,0,3,5,SF,1,1,2,"November 12, 2009",291112013,1,Lakers
+24,0-0,4,0,3,13-21,3-4,33,K.  Bryant,1,4,29,SF,4,0,4,"November 12, 2009",291112013,1,Lakers
+17,0-0,1,3,12,13-18,0-3,36,A.  Bynum,3,1,26,C,15,0,3,"November 12, 2009",291112013,1,Lakers
+20,1-3,4,0,1,3-7,1-2,23,D.  Fisher,0,2,8,PG,1,1,0,"November 12, 2009",291112013,1,Lakers
+8,1-2,3,0,5,6-10,1-1,20,J.  Powell,2,2,14,PF,7,1,1,"November 12, 2009",291112013,0,Lakers
-3,1-1,0,0,1,2-2,0-0,8,A.  Morrison,0,3,5,SF,1,0,0,"November 12, 2009",291112013,0,Lakers
+4,1-1,4,0,1,1-2,0-0,9,L.  Walton,0,1,3,SF,1,0,1,"November 12, 2009",291112013,0,Lakers
-7,0-0,0,0,0,0-0,0-0,0,P.  Gasol,0,0,0,C,0,0,0,"November 12, 2009",291112013,0,Lakers
-5,0-0,0,1,1,2-5,0-0,7,D.  Ilunga-Mbenga,1,2,4,C,2,0,2,"November 12, 2009",291112013,0,Lakers
-1,1-1,2,0,1,4-6,1-2,16,S.  Brown,0,2,10,PG,1,0,0,"November 12, 2009",291112013,0,Lakers
-2,1-1,8,0,4,1-6,0-0,21,J.  Farmar,0,1,3,PG,4,0,1,"November 12, 2009",291112013,0,Lakers
-4,2-3,0,1,1,2-4,0-0,10,S.  Vujacic,0,1,6,SG,1,1,0,"November 12, 2009",291112013,0,Lakers
-27,0-1,1,1,6,3-5,0-0,30,T.  Sefolosha,0,3,6,SF,6,0,3,"November 22, 2009",291122013,1,Thunder
-7,2-5,2,2,4,8-20,1-1,23,K.  Durant,2,3,19,SF,6,0,3,"November 22, 2009",291122013,1,Thunder
-26,1-4,3,0,4,1-6,1-2,31,J.  Green,2,0,4,SF,6,1,3,"November 22, 2009",291122013,1,Thunder
-16,0-0,0,0,1,1-2,0-0,14,N.  Krstic,2,2,2,C,3,0,0,"November 22, 2009",291122013,1,Thunder
-11,0-3,7,3,6,5-16,4-6,42,R.  Westbrook,1,3,14,PG,7,0,6,"November 22, 2009",291122013,1,Thunder
+11,0-0,1,2,1,6-7,0-0,15,D.J. ,2,0,12,PF,3,1,0,"November 22, 2009",291122013,0,Thunder
+3,0-0,0,5,6,4-12,3-4,32,S.  Ibaka,7,4,11,PF,13,0,0,"November 22, 2009",291122013,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,N.  Collison,0,0,0,nF,0,0,0,"November 22, 2009",291122013,0,Thunder
+10,0-0,0,0,1,1-1,2-2,8,R.  Bowen,1,2,4,SF,2,1,0,"November 22, 2009",291122013,0,Thunder
-8,0-0,0,1,1,1-2,1-2,8,E.  Thomas,0,0,3,C,1,0,1,"November 22, 2009",291122013,0,Thunder
-4,0-10,6,2,3,2-15,6-6,30,J.  Harden,0,3,10,PG,3,3,3,"November 22, 2009",291122013,0,Thunder
-3,0-0,0,0,0,0-0,0-0,0,S.  Livingston,0,0,0,PG,0,0,0,"November 22, 2009",291122013,0,Thunder
-5,0-0,0,0,1,0-0,0-0,6,K.  Ollie,0,1,0,PG,1,0,0,"November 22, 2009",291122013,0,Thunder
+24,2-5,3,0,6,2-7,1-2,28,M.  World Peace,1,2,7,SF,7,0,3,"November 22, 2009",291122013,1,Lakers
+30,0-2,7,0,4,11-23,4-4,32,K.  Bryant,2,1,26,SF,6,2,0,"November 22, 2009",291122013,1,Lakers
+23,0-0,5,1,4,5-13,5-6,29,P.  Gasol,4,1,15,C,8,0,0,"November 22, 2009",291122013,1,Lakers
+24,0-0,0,2,5,9-11,7-7,29,A.  Bynum,3,1,25,C,8,1,2,"November 22, 2009",291122013,1,Lakers
+21,0-1,2,1,4,2-6,0-0,24,D.  Fisher,0,3,4,PG,4,1,1,"November 22, 2009",291122013,1,Lakers
-5,0-1,1,0,0,1-6,2-2,12,J.  Powell,1,2,4,PF,1,1,1,"November 22, 2009",291122013,0,Lakers
+2,0-1,2,0,3,1-6,0-0,20,L.  Odom,2,1,2,PF,5,0,1,"November 22, 2009",291122013,0,Lakers
-3,0-0,0,0,1,1-3,0-0,8,A.  Morrison,0,0,2,SF,1,1,0,"November 22, 2009",291122013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"November 22, 2009",291122013,0,Lakers
-12,0-0,0,0,2,0-4,0-0,7,D.  Ilunga-Mbenga,2,3,0,C,4,0,0,"November 22, 2009",291122013,0,Lakers
-13,0-1,3,0,2,3-6,0-0,18,S.  Brown,1,2,6,PG,3,0,1,"November 22, 2009",291122013,0,Lakers
-6,0-2,1,0,1,4-11,0-0,22,J.  Farmar,1,0,8,PG,2,1,0,"November 22, 2009",291122013,0,Lakers
-5,0-1,0,0,0,1-3,0-0,12,S.  Vujacic,0,0,2,SG,0,0,0,"November 22, 2009",291122013,0,Lakers
-12,0-0,2,0,6,5-8,3-4,20,D.  Lee,1,3,13,PF,7,1,3,"November 24, 2009",291124013,1,Knicks
-6,1-6,2,2,4,5-20,4-4,35,W.  Chandler,3,3,15,SF,7,0,1,"November 24, 2009",291124013,1,Knicks
-13,3-7,3,2,4,4-10,0-0,32,D.  Gallinari,0,1,11,SF,4,2,0,"November 24, 2009",291124013,1,Knicks
-16,0-5,6,0,4,2-9,0-1,25,C.  Duhon,1,1,4,PG,5,1,0,"November 24, 2009",291124013,1,Knicks
-10,0-2,1,1,1,3-9,0-0,21,L.  Hughes,1,4,6,SG,2,3,1,"November 24, 2009",291124013,1,Knicks
-9,1-5,3,0,6,2-7,0-0,22,A.  Harrington,0,2,5,PF,6,2,2,"November 24, 2009",291124013,0,Knicks
-2,0-0,2,0,0,0-1,0-0,19,J.  Jeffries,0,3,0,PF,0,1,1,"November 24, 2009",291124013,0,Knicks
-6,0-0,0,0,0,0-0,0-0,0,M.  Landry,0,0,0,SF,0,0,0,"November 24, 2009",291124013,0,Knicks
+12,0-0,1,1,1,3-4,1-2,16,J.  Hill,2,3,7,C,3,0,1,"November 24, 2009",291124013,0,Knicks
-2,0-0,0,0,0,1-3,0-0,6,E.  Curry,0,2,2,C,0,0,3,"November 24, 2009",291124013,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,D.  Milicic,0,0,0,C,0,0,0,"November 24, 2009",291124013,0,Knicks
+0,4-5,5,0,1,5-11,1-1,27,N.  Robinson,1,0,15,PG,2,2,1,"November 24, 2009",291124013,0,Knicks
+8,2-3,0,0,0,5-8,0-0,17,T.  Douglas,0,1,12,PG,0,1,1,"November 24, 2009",291124013,0,Knicks
+21,0-0,0,0,0,0-0,0-0,0,C.  Mobley,0,0,0,SG,0,0,0,"November 24, 2009",291124013,0,Knicks
+17,2-5,4,0,5,7-13,1-2,37,M.  World Peace,2,4,17,SF,7,0,6,"November 24, 2009",291124013,1,Lakers
+25,1-4,4,0,5,14-20,5-7,41,K.  Bryant,0,0,34,SF,5,3,4,"November 24, 2009",291124013,1,Lakers
+21,0-0,2,2,11,5-9,1-1,28,P.  Gasol,5,0,11,C,16,0,3,"November 24, 2009",291124013,1,Lakers
+3,0-0,1,1,4,6-14,5-5,32,A.  Bynum,4,3,17,C,8,0,4,"November 24, 2009",291124013,1,Lakers
+21,1-3,4,0,5,4-8,3-3,28,D.  Fisher,1,1,12,PG,6,1,1,"November 24, 2009",291124013,1,Lakers
+0,0-0,0,0,0,0-0,0-0,0,J.  Powell,0,0,0,PF,0,0,0,"November 24, 2009",291124013,0,Lakers
+0,1-3,5,0,10,2-8,0-0,31,L.  Odom,2,3,5,PF,12,1,3,"November 24, 2009",291124013,0,Lakers
-15,0-0,0,0,2,0-1,0-0,9,A.  Morrison,0,0,0,SF,2,0,0,"November 24, 2009",291124013,0,Lakers
-16,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"November 24, 2009",291124013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,C,0,0,0,"November 24, 2009",291124013,0,Lakers
-11,0-2,1,0,2,1-3,0-0,13,S.  Brown,1,0,2,PG,3,1,3,"November 24, 2009",291124013,0,Lakers
-4,0-4,3,0,1,1-7,0-0,13,J.  Farmar,0,1,2,PG,1,0,0,"November 24, 2009",291124013,0,Lakers
-7,0-0,1,0,0,0-3,0-0,8,S.  Vujacic,0,0,0,SG,0,0,1,"November 24, 2009",291124013,0,Lakers
-23,0-1,2,0,3,4-9,0-0,27,D.  West,0,2,8,PF,3,0,2,"December 1, 2009",291201013,1,Hornets
-17,1-3,1,1,4,3-6,0-0,30,J.  Posey,0,3,7,SF,4,1,2,"December 1, 2009",291201013,1,Hornets
-11,0-0,1,0,10,7-10,3-3,32,E.  Okafor,2,3,17,C,12,2,0,"December 1, 2009",291201013,1,Hornets
-11,2-4,5,0,2,7-14,4-4,34,D.  Collison,0,2,20,PG,2,2,4,"December 1, 2009",291201013,1,Hornets
-7,0-4,8,0,2,1-9,4-4,25,D.  Brown,1,3,6,SG,3,0,1,"December 1, 2009",291201013,1,Hornets
+12,0-0,2,0,1,6-8,0-0,21,D.  Songaila,2,3,12,PF,3,2,1,"December 1, 2009",291201013,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,PF,0,0,0,"December 1, 2009",291201013,0,Hornets
-11,0-0,0,0,0,0-0,0-0,0,I.  Diogu,0,0,0,PF,0,0,0,"December 1, 2009",291201013,0,Hornets
-5,0-0,0,0,3,1-3,1-2,13,H.  Armstrong,3,6,3,PF,6,0,2,"December 1, 2009",291201013,0,Hornets
+9,0-0,0,0,0,0-0,0-0,0,P.  Stojakovic,0,0,0,SF,0,0,0,"December 1, 2009",291201013,0,Hornets
+10,0-2,3,0,5,3-6,1-2,16,J.  Wright,0,1,7,SF,5,1,1,"December 1, 2009",291201013,0,Hornets
-7,0-0,0,0,0,0-0,0-0,0,C.  Paul,0,0,0,PG,0,0,0,"December 1, 2009",291201013,0,Hornets
+5,0-2,4,0,0,5-11,0-0,17,B.  Brown,0,0,10,PG,0,2,0,"December 1, 2009",291201013,0,Hornets
-8,1-5,1,0,0,4-10,0-0,25,M.  Thornton,0,3,9,SG,0,0,2,"December 1, 2009",291201013,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,SG,0,0,0,"December 1, 2009",291201013,0,Hornets
+9,2-3,0,1,1,6-8,2-2,27,M.  World Peace,0,2,16,SF,1,0,3,"December 1, 2009",291201013,1,Lakers
+16,2-5,4,0,3,5-11,6-6,33,K.  Bryant,0,3,18,SF,3,2,1,"December 1, 2009",291201013,1,Lakers
+12,0-0,2,1,4,3-6,8-9,29,P.  Gasol,1,2,14,C,5,0,1,"December 1, 2009",291201013,1,Lakers
+7,0-0,3,0,9,9-10,3-4,34,A.  Bynum,0,1,21,C,9,0,1,"December 1, 2009",291201013,1,Lakers
+9,1-3,7,1,3,2-5,2-3,24,D.  Fisher,0,2,7,PG,3,5,3,"December 1, 2009",291201013,1,Lakers
-8,0-0,0,0,0,1-2,2-2,8,J.  Powell,0,0,4,PF,0,0,0,"December 1, 2009",291201013,0,Lakers
+20,0-2,6,0,8,4-8,0-1,25,L.  Odom,0,0,8,PF,8,1,2,"December 1, 2009",291201013,0,Lakers
-12,0-1,1,0,0,2-6,2-2,11,A.  Morrison,1,0,6,SF,1,0,1,"December 1, 2009",291201013,0,Lakers
-11,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"December 1, 2009",291201013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,C,0,0,0,"December 1, 2009",291201013,0,Lakers
+7,0-2,2,1,2,1-6,2-2,23,S.  Brown,0,3,4,PG,2,1,0,"December 1, 2009",291201013,0,Lakers
+2,1-5,1,0,2,4-9,1-2,24,J.  Farmar,0,0,10,PG,2,2,3,"December 1, 2009",291201013,0,Lakers
-7,0-1,0,0,0,1-2,0-0,4,S.  Vujacic,0,1,2,SG,0,0,1,"December 1, 2009",291201013,0,Lakers
+9,1-2,2,0,6,4-8,4-4,38,Q.  Richardson,2,2,13,SF,8,2,2,"December 4, 2009",291204013,1,Heat
-20,0-0,2,1,3,6-8,0-0,29,M.  Beasley,2,4,12,SF,5,0,1,"December 4, 2009",291204013,1,Heat
+1,0-1,4,1,9,6-10,4-9,32,J.  O'Neal,1,5,16,C,10,1,2,"December 4, 2009",291204013,1,Heat
-13,4-8,3,0,1,4-9,0-0,39,M.  Chalmers,0,3,12,PG,1,0,4,"December 4, 2009",291204013,1,Heat
+8,0-1,9,2,5,7-21,12-18,42,D.  Wade,3,4,26,SG,8,0,2,"December 4, 2009",291204013,1,Heat
+10,0-0,1,1,3,5-11,4-5,26,U.  Haslem,3,4,14,PF,6,1,1,"December 4, 2009",291204013,0,Heat
+10,0-0,0,0,0,0-0,0-0,0,S.  Randolph,0,0,0,PF,0,0,0,"December 4, 2009",291204013,0,Heat
+0,0-0,0,0,0,0-0,0-0,0,J.  Anthony,0,0,0,PF,0,0,0,"December 4, 2009",291204013,0,Heat
+2,1-1,0,0,4,2-5,2-2,19,D.  Wright,0,2,7,SF,4,0,0,"December 4, 2009",291204013,0,Heat
-2,0-0,0,0,2,3-4,1-4,16,J.  Magloire,3,1,7,C,5,0,0,"December 4, 2009",291204013,0,Heat
+0,0-0,0,0,0,0-0,0-0,0,C.  Arroyo,0,0,0,PG,0,0,0,"December 4, 2009",291204013,0,Heat
+10,0-0,0,0,0,0-0,0-0,0,C.  Quinn,0,0,0,PG,0,0,0,"December 4, 2009",291204013,0,Heat
+0,0-0,0,0,0,0-0,0-0,0,J.  Jones,0,0,0,SG,0,0,0,"December 4, 2009",291204013,0,Heat
-4,0-0,0,0,0,0-0,0-0,0,Y.  Diawara,0,0,0,SG,0,0,0,"December 4, 2009",291204013,0,Heat
+0,0-0,0,0,0,0-0,0-0,0,D.  Cook,0,0,0,SG,0,0,0,"December 4, 2009",291204013,0,Heat
-5,0-4,5,1,3,4-17,1-1,41,M.  World Peace,4,2,9,SF,7,0,0,"December 4, 2009",291204013,1,Lakers
+4,2-3,3,0,4,12-25,7-8,42,K.  Bryant,3,5,33,SF,7,3,2,"December 4, 2009",291204013,1,Lakers
+10,0-0,4,1,4,8-16,6-6,42,P.  Gasol,4,4,22,C,8,1,0,"December 4, 2009",291204013,1,Lakers
-9,0-0,2,1,4,7-14,5-7,33,A.  Bynum,4,3,19,C,8,0,0,"December 4, 2009",291204013,1,Lakers
-6,1-4,3,0,3,4-10,2-2,32,D.  Fisher,2,4,11,PG,5,2,3,"December 4, 2009",291204013,1,Lakers
+0,0-0,0,0,0,0-0,0-0,0,J.  Powell,0,0,0,PF,0,0,0,"December 4, 2009",291204013,0,Lakers
-1,1-2,1,1,4,1-2,1-2,21,L.  Odom,0,4,4,PF,4,0,1,"December 4, 2009",291204013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,A.  Morrison,0,0,0,SF,0,0,0,"December 4, 2009",291204013,0,Lakers
+10,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"December 4, 2009",291204013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,C,0,0,0,"December 4, 2009",291204013,0,Lakers
-4,0-2,1,0,1,1-5,0-0,15,S.  Brown,1,2,2,PG,2,0,1,"December 4, 2009",291204013,0,Lakers
+10,1-2,0,1,2,3-4,1-2,14,J.  Farmar,0,2,8,PG,2,1,0,"December 4, 2009",291204013,0,Lakers
+6,0-0,0,0,0,0-0,0-0,0,S.  Vujacic,0,0,0,SG,0,0,0,"December 4, 2009",291204013,0,Lakers
-13,1-5,3,1,5,2-7,0-0,34,C.  Frye,0,4,5,PF,5,1,2,"December 6, 2009",291206013,1,Suns
-26,0-0,0,1,4,5-11,2-2,30,G.  Hill,1,1,12,SF,5,2,2,"December 6, 2009",291206013,1,Suns
-19,0-0,1,1,6,9-16,0-0,31,A.  Stoudemire,2,4,18,C,8,0,1,"December 6, 2009",291206013,1,Suns
-15,1-1,10,0,0,4-7,3-3,29,S.  Nash,0,0,12,PG,0,0,4,"December 6, 2009",291206013,1,Suns
-7,0-3,5,0,3,5-12,0-0,33,J.  Richardson,1,2,10,SG,4,1,0,"December 6, 2009",291206013,1,Suns
+3,0-0,0,0,0,0-0,0-0,0,L.  Amundson,0,0,0,PF,0,0,0,"December 6, 2009",291206013,0,Suns
+0,0-0,0,1,0,0-1,0-0,6,T.  Griffin,0,1,0,PF,0,0,0,"December 6, 2009",291206013,0,Suns
-5,2-3,1,0,2,3-7,1-2,24,J.  Dudley,3,1,9,SF,5,1,1,"December 6, 2009",291206013,0,Suns
+0,0-0,0,0,0,0-0,0-0,4,A.  Tucker,0,0,0,SF,0,0,0,"December 6, 2009",291206013,0,Suns
-7,0-0,0,0,1,1-5,4-4,9,E.  Clark,0,0,6,SF,1,0,0,"December 6, 2009",291206013,0,Suns
+1,0-0,0,0,0,0-0,0-0,4,J.  Collins,0,1,0,C,0,0,0,"December 6, 2009",291206013,0,Suns
-4,0-0,0,0,2,4-7,0-0,16,R.  Lopez,2,2,8,C,4,0,0,"December 6, 2009",291206013,0,Suns
-5,0-1,1,0,4,4-10,0-0,19,G.  Dragic,1,4,8,PG,5,1,4,"December 6, 2009",291206013,0,Suns
-19,0-0,0,0,0,0-0,0-0,0,L.  Barbosa,0,0,0,SG,0,0,0,"December 6, 2009",291206013,0,Suns
+25,3-5,5,0,2,4-11,4-4,35,M.  World Peace,1,2,15,SF,3,5,2,"December 6, 2009",291206013,1,Lakers
+12,2-4,3,0,5,9-16,6-8,36,K.  Bryant,2,2,26,SF,7,1,1,"December 6, 2009",291206013,1,Lakers
+27,0-0,3,1,4,6-10,2-2,33,P.  Gasol,0,0,14,C,4,0,0,"December 6, 2009",291206013,1,Lakers
+10,0-1,2,0,2,5-9,3-4,30,A.  Bynum,4,2,13,C,6,0,1,"December 6, 2009",291206013,1,Lakers
+11,1-2,2,0,2,2-5,2-2,24,D.  Fisher,0,1,7,PG,2,1,0,"December 6, 2009",291206013,1,Lakers
+0,0-0,0,0,0,2-3,0-0,6,J.  Powell,3,1,4,PF,3,0,0,"December 6, 2009",291206013,0,Lakers
+3,0-1,3,2,8,2-5,0-0,24,L.  Odom,0,3,4,PF,8,1,3,"December 6, 2009",291206013,0,Lakers
+0,0-0,0,0,1,0-1,0-0,6,A.  Morrison,0,2,0,SF,1,0,0,"December 6, 2009",291206013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"December 6, 2009",291206013,0,Lakers
+0,0-0,0,0,0,0-2,0-0,4,D.  Ilunga-Mbenga,1,0,0,C,1,0,0,"December 6, 2009",291206013,0,Lakers
+3,2-4,1,0,2,4-10,2-2,19,S.  Brown,0,0,12,PG,2,0,3,"December 6, 2009",291206013,0,Lakers
+9,2-4,1,0,3,4-8,1-2,20,J.  Farmar,1,2,11,PG,4,0,1,"December 6, 2009",291206013,0,Lakers
+0,0-0,0,0,1,0-1,2-2,4,S.  Vujacic,0,0,2,SG,1,0,0,"December 6, 2009",291206013,0,Lakers
-23,0-0,2,0,9,5-16,1-2,36,C.  Boozer,3,4,11,PF,12,0,1,"December 9, 2009",291209013,1,Jazz
-17,0-0,1,0,3,3-8,3-4,34,R.  Brewer,2,3,9,SF,5,3,1,"December 9, 2009",291209013,1,Jazz
-9,2-6,1,2,4,6-14,0-0,32,M.  Okur,4,1,14,C,8,1,2,"December 9, 2009",291209013,1,Jazz
-15,0-1,8,0,1,6-14,5-6,33,D.  Williams,1,0,17,PG,2,1,1,"December 9, 2009",291209013,1,Jazz
-20,0-3,0,0,2,2-12,3-3,33,W.  Matthews,2,3,7,SG,4,0,1,"December 9, 2009",291209013,1,Jazz
